% Model,plasmaBDistribution.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 3 2021, 11:47"
% Dimension,2
% Nodes,40000
% Expressions,1
% Description,
% Length unit,m
% R,Z,real(mf.Br) (T) @ freq=1
9.0E-4,-0.0684,2.77176781553398E-4
9.0E-4,-0.06599999999999999,3.293547691475683E-4
9.0E-4,-0.06360000000000002,3.629430750787723E-4
9.0E-4,-0.06119999999999998,3.836248105339874E-4
9.0E-4,-0.05879999999999999,3.8731714343669257E-4
9.0E-4,-0.056399999999999964,3.8247162562638545E-4
9.0E-4,-0.05399999999999998,3.637736876373777E-4
9.0E-4,-0.05159999999999998,3.409500467389781E-4
9.0E-4,-0.049199999999999994,3.0829389014783143E-4
9.0E-4,-0.04679999999999995,2.754786760377294E-4
9.0E-4,-0.044399999999999995,2.370600246907091E-4
9.0E-4,-0.04199999999999998,2.015490509847117E-4
9.0E-4,-0.03960000000000001,1.642786933174457E-4
9.0E-4,-0.0372,1.3183367430170804E-4
9.0E-4,-0.034799999999999984,1.0050779517353194E-4
9.0E-4,-0.032399999999999984,7.475247071131435E-5
9.0E-4,-0.03,5.1793818563391166E-5
9.0E-4,-0.0276,3.4094719559899575E-5
9.0E-4,-0.025199999999999986,1.9713942948534355E-5
9.0E-4,-0.022799999999999973,9.506002514164084E-6
9.0E-4,-0.020399999999999974,2.2518707105324625E-6
9.0E-4,-0.017999999999999988,-2.241041325080605E-6
9.0E-4,-0.015599999999999975,-4.65774680468964E-6
9.0E-4,-0.013200000000000017,-5.611841472721785E-6
9.0E-4,-0.010799999999999976,-5.4108016734242995E-6
9.0E-4,-0.008400000000000019,-4.679397943720162E-6
9.0E-4,-0.005999999999999978,-3.4483338745446536E-6
9.0E-4,-0.003599999999999992,-2.1650927372620814E-6
9.0E-4,-0.0011999999999999789,-6.87923202114067E-7
9.0E-4,0.0011999999999999927,6.88734885242316E-7
9.0E-4,0.0035999999999999782,2.1657548052138724E-6
9.0E-4,0.0059999999999999915,3.4487159183967545E-6
9.0E-4,0.008400000000000005,4.679401635276366E-6
9.0E-4,0.010800000000000004,5.410443055110478E-6
9.0E-4,0.01319999999999999,5.610993794970337E-6
9.0E-4,0.015599999999999989,4.6567394745214975E-6
9.0E-4,0.018000000000000002,2.2395106000953575E-6
9.0E-4,0.020400000000000015,-2.2531622715325935E-6
9.0E-4,0.022800000000000015,-9.510780385440234E-6
9.0E-4,0.0252,-1.9724997086998117E-5
9.0E-4,0.0276,-3.408610529833217E-5
9.0E-4,0.030000000000000013,-5.180930755777943E-5
9.0E-4,0.032400000000000026,-7.472877507588509E-5
9.0E-4,0.034800000000000025,-1.0051419264244454E-4
9.0E-4,0.03720000000000001,-1.3179316366932256E-4
9.0E-4,0.03960000000000001,-1.6427083423924414E-4
9.0E-4,0.04200000000000002,-2.0148817389958003E-4
9.0E-4,0.04440000000000004,-2.370307156235669E-4
9.0E-4,0.046800000000000036,-2.753907305840262E-4
9.0E-4,0.04920000000000002,-3.082378496198142E-4
9.0E-4,0.05160000000000002,-3.40886602519253E-4
9.0E-4,0.054000000000000034,-3.637196815998915E-4
9.0E-4,0.05640000000000005,-3.8246222379124066E-4
9.0E-4,0.05880000000000005,-3.8730647150115645E-4
9.0E-4,0.061200000000000004,-3.8366638793538847E-4
9.0E-4,0.06359999999999998,-3.6298782400347195E-4
9.0E-4,0.06599999999999999,-3.2940838646204065E-4
9.0E-4,0.0684,-2.7727185927928623E-4
9.0E-4,0.0708,-2.0831352295335088E-4
9.0E-4,0.07320000000000002,-1.2141778477246093E-4
9.0E-4,0.07559999999999999,-1.4718032483218576E-5
9.0E-4,0.078,1.0683938477164868E-4
9.0E-4,0.08040000000000001,2.499540776068284E-4
9.0E-4,0.08280000000000001,4.0239946189383655E-4
9.0E-4,0.08520000000000003,5.76703374207884E-4
9.0E-4,0.0876,7.528456159538948E-4
9.0E-4,0.09000000000000001,9.496443492274973E-4
9.0E-4,0.09240000000000002,0.001139631412928146
9.0E-4,0.09480000000000002,0.0013475985714635757
9.0E-4,0.09720000000000004,0.001540202402413931
9.0E-4,0.09960000000000001,0.0017470592228019867
9.0E-4,0.10200000000000002,0.0019308246500707817
9.0E-4,0.10440000000000003,0.0021248993417192275
9.0E-4,0.10680000000000003,0.0022894974520804895
9.0E-4,0.10920000000000005,0.0024605745872592804
9.0E-4,0.11160000000000002,0.0025981349716111034
9.0E-4,0.11400000000000003,0.0027386501576364447
9.0E-4,0.11640000000000003,0.002844241696448656
9.0E-4,0.11880000000000004,0.002949759648267726
9.0E-4,0.1212,0.00302149399346551
9.0E-4,0.12359999999999999,0.0030907787590870334
9.0E-4,0.126,0.0031294343877470944
9.0E-4,0.1284,0.003133433937643121
9.0E-4,0.1308,0.00317236643188317
9.0E-4,0.1332,0.0031691410035803724
9.0E-4,0.1356,0.003157938260564512
9.0E-4,0.138,0.0031471130169675177
9.0E-4,0.1404,0.003095691880836145
9.0E-4,0.1428,0.0030774524124983493
9.0E-4,0.14520000000000002,0.002995786647767692
9.0E-4,0.14760000000000004,0.002970741606629773
9.0E-4,0.15000000000000002,0.0028680300078913323
9.0E-4,0.1524,0.0028370704888324716
9.0E-4,0.15480000000000002,0.0027212564502089296
9.0E-4,0.15720000000000003,0.002685415941071842
9.0E-4,0.15960000000000005,0.002563003710276295
9.0E-4,0.16200000000000003,0.0025233531975067808
9.0E-4,0.16440000000000002,0.002399413580335338
9.0E-4,0.16680000000000003,0.0023569868425428186
9.0E-4,0.16920000000000004,0.00223528540607196
9.0E-4,0.17160000000000006,0.002191031497932372
9.0E-4,0.17400000000000004,0.002074216454625298
9.0E-4,0.17640000000000003,0.002028974318142321
9.0E-4,0.17880000000000004,0.0019187804699235921
9.0E-4,0.1812,0.0018732760052377895
9.0E-4,0.1836,0.0017707130699620916
9.0E-4,0.186,0.0017255799995834903
9.0E-4,0.18839999999999998,0.0016310855698851655
9.0E-4,0.1908,0.0015868235976422562
9.0E-4,0.1932,0.0015004748704019132
9.0E-4,0.19560000000000002,0.0014575612608577551
9.0E-4,0.198,0.0013790411862890607
9.0E-4,0.2004,0.0013380433916964016
9.0E-4,0.2028,0.001266679003449377
9.0E-4,0.20520000000000002,0.0012283177472699955
9.0E-4,0.20760000000000003,0.0011629691829332972
9.0E-4,0.21000000000000002,0.0011292993324457379
9.0E-4,0.2124,0.001067744009579429
9.0E-4,0.21480000000000002,0.001035725998913009
9.0E-4,0.21720000000000003,9.811884349216777E-4
9.0E-4,0.21960000000000005,9.433238305968615E-4
9.0E-4,0.22200000000000003,9.031619619394569E-4
9.0E-4,0.22440000000000002,8.628181596973677E-4
9.0E-4,0.22680000000000003,8.303400501045757E-4
9.0E-4,0.22920000000000004,7.901863442907331E-4
9.0E-4,0.23160000000000006,7.712376933265183E-4
9.0E-4,0.234,6.350755041381497E-4
9.0E-4,0.23640000000000003,9.489941803060178E-6
9.0E-4,0.23880000000000004,1.33835293021242E-9
0.0026999999999999997,-0.2388,-4.022231595826104E-9
0.0026999999999999997,-0.2364,-2.8468344694615555E-5
0.0026999999999999997,-0.23399999999999999,-0.0019049468023394436
0.0026999999999999997,-0.2316,-0.002298847203886005
0.0026999999999999997,-0.22920000000000001,-0.0023844817444206457
0.0026999999999999997,-0.2268,-0.002490821544150536
0.0026999999999999997,-0.2244,-0.0025968127641487274
0.0026999999999999997,-0.22199999999999998,-0.0027035928076371454
0.0026999999999999997,-0.21960000000000002,-0.0028261123683438263
0.0026999999999999997,-0.2172,-0.002940836480952531
0.0026999999999999997,-0.2148,-0.003075967906928108
0.0026999999999999997,-0.21239999999999998,-0.0032003653118157925
0.0026999999999999997,-0.20999999999999996,-0.003349467688727195
0.0026999999999999997,-0.2076,-0.0034841703685996083
0.0026999999999999997,-0.2052,-0.0036475775178040695
0.0026999999999999997,-0.20279999999999998,-0.003793042615144233
0.0026999999999999997,-0.20039999999999997,-0.003971791958810519
0.0026999999999999997,-0.198,-0.004128192186679855
0.0026999999999999997,-0.1956,-0.004323185261531727
0.0026999999999999997,-0.19319999999999998,-0.0044904354705098065
0.0026999999999999997,-0.19079999999999997,-0.00470235953287932
0.0026999999999999997,-0.18839999999999998,-0.004880055727947386
0.0026999999999999997,-0.186,-0.005109149027602754
0.0026999999999999997,-0.1836,-0.005296519407855851
0.0026999999999999997,-0.18119999999999997,-0.0055423992885570775
0.0026999999999999997,-0.17880000000000001,-0.0057381865107225365
0.0026999999999999997,-0.17639999999999997,-0.005999622219447637
0.0026999999999999997,-0.174,-0.006201926748410367
0.0026999999999999997,-0.1716,-0.006476563515491002
0.0026999999999999997,-0.16920000000000002,-0.0066826772492466465
0.0026999999999999997,-0.1668,-0.006966698029270926
0.0026999999999999997,-0.1644,-0.0071729179701724936
0.0026999999999999997,-0.16199999999999998,-0.007460676897952184
0.0026999999999999997,-0.1596,-0.007662121590596544
0.0026999999999999997,-0.1572,-0.00794576516088781
0.0026999999999999997,-0.1548,-0.00813623028205017
0.0026999999999999997,-0.15239999999999998,-0.008405346565518432
0.0026999999999999997,-0.15,-0.00857723662825864
0.0026999999999999997,-0.1476,-0.008818618794385696
0.0026999999999999997,-0.1452,-0.008963012827194758
0.0026999999999999997,-0.14279999999999998,-0.009160663982439227
0.0026999999999999997,-0.14039999999999997,-0.009267566301585173
0.0026999999999999997,-0.138,-0.009403061934756485
0.0026999999999999997,-0.1356,-0.009461970891968565
0.0026999999999999997,-0.13319999999999999,-0.009515338284290298
0.0026999999999999997,-0.13079999999999997,-0.009516141699011086
0.0026999999999999997,-0.12839999999999996,-0.00946740609053745
0.0026999999999999997,-0.126,-0.00940158683082435
0.0026999999999999997,-0.12360000000000002,-0.009233044925087308
0.0026999999999999997,-0.12119999999999997,-0.00909507613288006
0.0026999999999999997,-0.11879999999999999,-0.00879419692207739
0.0026999999999999997,-0.11639999999999996,-0.008582910925155006
0.0026999999999999997,-0.11399999999999998,-0.008145454296872912
0.0026999999999999997,-0.11159999999999998,-0.00786516248262031
0.0026999999999999997,-0.10919999999999999,-0.007297755712736831
0.0026999999999999997,-0.10679999999999996,-0.006959090494523334
0.0026999999999999997,-0.10439999999999999,-0.006280502431763035
0.0026999999999999997,-0.10199999999999998,-0.005900179057586768
0.0026999999999999997,-0.09960000000000001,-0.005141220008330283
0.0026999999999999997,-0.0972,-0.004740592810188138
0.0026999999999999997,-0.0948,-0.003942278848903691
0.0026999999999999997,-0.09239999999999998,-0.003544660489919304
0.0026999999999999997,-0.08999999999999997,-0.002753520352803296
0.0026999999999999997,-0.0876,-0.00243547667275984
0.0026999999999999997,-0.08519999999999998,-0.0016452851225034482
0.0026999999999999997,-0.08279999999999998,-0.0013551086063811058
0.0026999999999999997,-0.08039999999999997,-6.798921589991624E-4
0.0026999999999999997,-0.07799999999999999,-4.3402971240019683E-4
0.0026999999999999997,-0.07559999999999999,9.658445020238604E-5
0.0026999999999999997,-0.07320000000000002,2.868737794169407E-4
0.0026999999999999997,-0.07079999999999997,6.58823164065736E-4
0.0026999999999999997,-0.0684,7.887406429783472E-4
0.0026999999999999997,-0.06599999999999999,0.0010042306661299238
0.0026999999999999997,-0.06360000000000002,0.0010754425217577301
0.0026999999999999997,-0.06119999999999998,0.0011513435476577238
0.0026999999999999997,-0.05879999999999999,0.0011712197457190987
0.0026999999999999997,-0.056399999999999964,0.0011354791384928786
0.0026999999999999997,-0.05399999999999998,0.0011156581798923981
0.0026999999999999997,-0.05159999999999998,0.0010026170775330745
0.0026999999999999997,-0.049199999999999994,9.568525624582547E-4
0.0026999999999999997,-0.04679999999999995,8.023418816807681E-4
0.0026999999999999997,-0.044399999999999995,7.44278384051944E-4
0.0026999999999999997,-0.04199999999999998,5.807754359512529E-4
0.0026999999999999997,-0.03960000000000001,5.221655664296165E-4
0.0026999999999999997,-0.0372,3.748064036817045E-4
0.0026999999999999997,-0.034799999999999984,3.242858551585903E-4
0.0026999999999999997,-0.032399999999999984,2.0849335193900975E-4
0.0026999999999999997,-0.03,1.7075024870571998E-4
0.0026999999999999997,-0.0276,9.192322897638716E-5
0.0026999999999999997,-0.025199999999999986,6.786435402289515E-5
0.0026999999999999997,-0.022799999999999973,2.2945760355441713E-5
0.0026999999999999997,-0.020399999999999974,1.05320970669176E-5
0.0026999999999999997,-0.017999999999999988,-8.85386361215712E-6
0.0026999999999999997,-0.015599999999999975,-1.3171655362492762E-5
0.0026999999999999997,-0.013200000000000017,-1.693392427964957E-5
0.0026999999999999997,-0.010799999999999976,-1.6827299319760458E-5
0.0026999999999999997,-0.008400000000000019,-1.3234848769583252E-5
0.0026999999999999997,-0.005999999999999978,-1.1380862884602383E-5
0.0026999999999999997,-0.003599999999999992,-5.433200012727735E-6
0.0026999999999999997,-0.0011999999999999789,-3.1632964083705417E-6
0.0026999999999999997,0.0011999999999999927,3.1656930528090044E-6
0.0026999999999999997,0.0035999999999999782,5.435384435065194E-6
0.0026999999999999997,0.0059999999999999915,1.1381741437332948E-5
0.0026999999999999997,0.008400000000000005,1.3235105192854757E-5
0.0026999999999999997,0.010800000000000004,1.6825936563880095E-5
0.0026999999999999997,0.01319999999999999,1.693142706410411E-5
0.0026999999999999997,0.015599999999999989,1.3168644347971714E-5
0.0026999999999999997,0.018000000000000002,8.849373419383966E-6
0.0026999999999999997,0.020400000000000015,-1.0536062329036255E-5
0.0026999999999999997,0.022800000000000015,-2.296266432644245E-5
0.0026999999999999997,0.0252,-6.784486234534537E-5
0.0026999999999999997,0.0276,-9.19937115949343E-5
0.0026999999999999997,0.030000000000000013,-1.706829489109829E-4
0.0026999999999999997,0.032400000000000026,-2.0862433803900404E-4
0.0026999999999999997,0.034800000000000025,-3.2415395727264373E-4
0.0026999999999999997,0.03720000000000001,-3.7499679519673035E-4
0.0026999999999999997,0.03960000000000001,-5.220035822447455E-4
0.0026999999999999997,0.04200000000000002,-5.809969705155016E-4
0.0026999999999999997,0.04440000000000004,-7.441322448802357E-4
0.0026999999999999997,0.046800000000000036,-8.025564996516632E-4
0.0026999999999999997,0.04920000000000002,-9.568129774151779E-4
0.0026999999999999997,0.05160000000000002,-0.001002735632871135
0.0026999999999999997,0.054000000000000034,-0.0011157691290499816
0.0026999999999999997,0.05640000000000005,-0.0011354444726164453
0.0026999999999999997,0.05880000000000005,-0.0011713761698726177
0.0026999999999999997,0.061200000000000004,-0.001151221899736321
0.0026999999999999997,0.06359999999999998,-0.0010754888048621902
0.0026999999999999997,0.06599999999999999,-0.0010040907647423797
0.0026999999999999997,0.0684,-7.886172109650147E-4
0.0026999999999999997,0.0708,-6.586883962977769E-4
0.0026999999999999997,0.07320000000000002,-2.8656727278153493E-4
0.0026999999999999997,0.07559999999999999,-9.650563668826828E-5
0.0026999999999999997,0.078,4.3459325393924164E-4
0.0026999999999999997,0.08040000000000001,6.797923799463784E-4
0.0026999999999999997,0.08280000000000001,0.0013560158032737135
0.0026999999999999997,0.08520000000000003,0.001644964691929568
0.0026999999999999997,0.0876,0.002436519585788499
0.0026999999999999997,0.09000000000000001,0.002753185321585652
0.0026999999999999997,0.09240000000000002,0.0035444633563211253
0.0026999999999999997,0.09480000000000002,0.003942347738067717
0.0026999999999999997,0.09720000000000004,0.0047403391598245265
0.0026999999999999997,0.09960000000000001,0.00514183911926773
0.0026999999999999997,0.10200000000000002,0.005899956247056638
0.0026999999999999997,0.10440000000000003,0.006281143913481356
0.0026999999999999997,0.10680000000000003,0.00695886340235561
0.0026999999999999997,0.10920000000000005,0.0072983569359564085
0.0026999999999999997,0.11160000000000002,0.007864894097445263
0.0026999999999999997,0.11400000000000003,0.008145995661325636
0.0026999999999999997,0.11640000000000003,0.008582616751197546
0.0026999999999999997,0.11880000000000004,0.008794615369019144
0.0026999999999999997,0.1212,0.009094853326421634
0.0026999999999999997,0.12359999999999999,0.009233254194161215
0.0026999999999999997,0.126,0.009401477257314923
0.0026999999999999997,0.1284,0.009467443063344542
0.0026999999999999997,0.1308,0.00951612065223524
0.0026999999999999997,0.1332,0.009515296602936072
0.0026999999999999997,0.1356,0.00946198401290482
0.0026999999999999997,0.138,0.009403017299777706
0.0026999999999999997,0.1404,0.009267578617126853
0.0026999999999999997,0.1428,0.009160639990508139
0.0026999999999999997,0.14520000000000002,0.008963018974056882
0.0026999999999999997,0.14760000000000004,0.008818610288866673
0.0026999999999999997,0.15000000000000002,0.008577240147821276
0.0026999999999999997,0.1524,0.008405342713722078
0.0026999999999999997,0.15480000000000002,0.008136231203616132
0.0026999999999999997,0.15720000000000003,0.007945763984696083
0.0026999999999999997,0.15960000000000005,0.007662121114087542
0.0026999999999999997,0.16200000000000003,0.007460676664647038
0.0026999999999999997,0.16440000000000002,0.007172916341908985
0.0026999999999999997,0.16680000000000003,0.0069666980485770195
0.0026999999999999997,0.16920000000000004,0.006682673454290935
0.0026999999999999997,0.17160000000000006,0.006476564345560612
0.0026999999999999997,0.17400000000000004,0.00620191998225099
0.0026999999999999997,0.17640000000000003,0.005999624125971579
0.0026999999999999997,0.17880000000000004,0.005738181554906223
0.0026999999999999997,0.1812,0.005542401139944322
0.0026999999999999997,0.1836,0.005296528039068605
0.0026999999999999997,0.186,0.005109154948317818
0.0026999999999999997,0.18839999999999998,0.004880074193134011
0.0026999999999999997,0.1908,0.004702338561152802
0.0026999999999999997,0.1932,0.0044904889743284096
0.0026999999999999997,0.19560000000000002,0.004323134913597863
0.0026999999999999997,0.198,0.004128231268147875
0.0026999999999999997,0.2004,0.003971748967323888
0.0026999999999999997,0.2028,0.0037929653854112027
0.0026999999999999997,0.20520000000000002,0.003647736823221462
0.0026999999999999997,0.20760000000000003,0.0034835413325806884
0.0026999999999999997,0.21000000000000002,0.0033505549720751465
0.0026999999999999997,0.2124,0.003199179845437321
0.0026999999999999997,0.21480000000000002,0.0030766260267218026
0.0026999999999999997,0.21720000000000003,0.0029406989190132004
0.0026999999999999997,0.21960000000000005,0.0028235039829238966
0.0026999999999999997,0.22200000000000003,0.0027069004288813713
0.0026999999999999997,0.22440000000000002,0.00259271875678007
0.0026999999999999997,0.22680000000000003,0.0024908313057397827
0.0026999999999999997,0.22920000000000004,0.00238604054752704
0.0026999999999999997,0.23160000000000006,0.0023022278971544068
0.0026999999999999997,0.234,0.001904941682921332
0.0026999999999999997,0.23640000000000003,2.846831408014678E-5
0.0026999999999999997,0.23880000000000004,4.022390871616485E-9
0.0045,-0.2388,-6.7200894766379946E-9
0.0045,-0.2364,-4.744168774499509E-5
0.0045,-0.23399999999999999,-0.003173135442777604
0.0045,-0.2316,-0.0038183131540759172
0.0045,-0.22920000000000001,-0.003973489132072315
0.0045,-0.2268,-0.004154201666862763
0.0045,-0.2244,-0.004320727069499514
0.0045,-0.22199999999999998,-0.004518046270608575
0.0045,-0.21960000000000002,-0.004700351631267783
0.0045,-0.2172,-0.004919111232307434
0.0045,-0.2148,-0.005115173995000635
0.0045,-0.21239999999999998,-0.005355864097572022
0.0045,-0.20999999999999996,-0.005569405120934477
0.0045,-0.2076,-0.005831847088576328
0.0045,-0.2052,-0.0060645946785401195
0.0045,-0.20279999999999998,-0.006350270302655128
0.0045,-0.20039999999999997,-0.006602973741484823
0.0045,-0.198,-0.006913456357347664
0.0045,-0.1956,-0.007186246818224613
0.0045,-0.19319999999999998,-0.007522987370818829
0.0045,-0.19079999999999997,-0.007815473413359385
0.0045,-0.18839999999999998,-0.008179242100771422
0.0045,-0.186,-0.008490475974221215
0.0045,-0.1836,-0.008881115209172133
0.0045,-0.18119999999999997,-0.009209502564467863
0.0045,-0.17880000000000001,-0.00962552250344241
0.0045,-0.17639999999999997,-0.009968603360357917
0.0045,-0.174,-0.010406886298955129
0.0045,-0.1716,-0.010760937569205396
0.0045,-0.16920000000000002,-0.011216258461295994
0.0045,-0.1668,-0.011575970887827941
0.0045,-0.1644,-0.012040387998548896
0.0045,-0.16199999999999998,-0.012398548129832578
0.0045,-0.1596,-0.012860805782184015
0.0045,-0.1572,-0.013207955442504055
0.0045,-0.1548,-0.0136498878247871
0.0045,-0.15239999999999998,-0.013977090731937397
0.0045,-0.15,-0.014384534919274439
0.0045,-0.1476,-0.014671923872717443
0.0045,-0.1452,-0.0150230005930721
0.0045,-0.14279999999999998,-0.015251539436807592
0.0045,-0.14039999999999997,-0.015520681821251658
0.0045,-0.138,-0.015669093046850775
0.0045,-0.1356,-0.015828103491607903
0.0045,-0.13319999999999999,-0.01587409605486819
0.0045,-0.13079999999999997,-0.01589408582168994
0.0045,-0.12839999999999996,-0.015816331488883263
0.0045,-0.126,-0.01567056537874667
0.0045,-0.12360000000000002,-0.015451408464665313
0.0045,-0.12119999999999997,-0.015119127728774995
0.0045,-0.11879999999999999,-0.014747772273750542
0.0045,-0.11639999999999996,-0.014218390322495833
0.0045,-0.11399999999999998,-0.013694181038288525
0.0045,-0.11159999999999998,-0.0129712685357668
0.0045,-0.10919999999999999,-0.012306229884288693
0.0045,-0.10679999999999996,-0.011410526314272973
0.0045,-0.10439999999999999,-0.010630301772083801
0.0045,-0.10199999999999998,-0.009600239595814908
0.0045,-0.09960000000000001,-0.008743068863134446
0.0045,-0.0972,-0.007632377923607936
0.0045,-0.0948,-0.00674633085123684
0.0045,-0.09239999999999998,-0.005618780021519276
0.0045,-0.08999999999999997,-0.004756044661671913
0.0045,-0.0876,-0.0036805699601574204
0.0045,-0.08519999999999998,-0.0028903748754702425
0.0045,-0.08279999999999998,-0.00192987879778872
0.0045,-0.08039999999999997,-0.0012546595298503875
0.0045,-0.07799999999999999,-4.590515219089486E-4
0.0045,-0.07559999999999999,7.155411146458532E-5
0.0045,-0.07320000000000002,6.708166261556459E-4
0.0045,-0.07079999999999997,0.0010427507628751513
0.0045,-0.0684,0.0014357262973415663
0.0045,-0.06599999999999999,0.0016511973755031963
0.0045,-0.06360000000000002,0.0018488034809017728
0.0045,-0.06119999999999998,0.001924672967010814
0.0045,-0.05879999999999999,0.0019555539472649874
0.0045,-0.056399999999999964,0.0019197736188855258
0.0045,-0.05399999999999998,0.0018248921965862142
0.0045,-0.05159999999999998,0.0017118397242813152
0.0045,-0.049199999999999994,0.0015377503238750423
0.0045,-0.04679999999999995,0.0013832355603350457
0.0045,-0.044399999999999995,0.0011753240408695076
0.0045,-0.04199999999999998,0.0010118203364388317
0.0045,-0.03960000000000001,8.084973785430494E-4
0.0045,-0.0372,6.611384962476319E-4
0.0045,-0.034799999999999984,4.8965694451375E-4
0.0045,-0.032399999999999984,3.738641588185432E-4
0.0045,-0.03,2.4814008798590415E-4
0.0045,-0.0276,1.6930843653963773E-4
0.0045,-0.025199999999999986,9.081494531626433E-5
0.0045,-0.022799999999999973,4.587189298724259E-5
0.0045,-0.020399999999999974,6.613343224826096E-6
0.0045,-0.017999999999999988,-1.2772617454137603E-5
0.0045,-0.015599999999999975,-2.5412989607898062E-5
0.0045,-0.013200000000000017,-2.9175258524832826E-5
0.0045,-0.010799999999999976,-2.7630064585282277E-5
0.0045,-0.008400000000000019,-2.4037614035007926E-5
0.0045,-0.005999999999999978,-1.713933147151625E-5
0.0045,-0.003599999999999992,-1.1191668599586091E-5
0.0045,-0.0011999999999999789,-3.162370368792189E-6
0.0045,0.0011999999999999927,3.1666190926926685E-6
0.0045,0.0035999999999999782,1.1195065543923022E-5
0.0045,0.0059999999999999915,1.714142254585771E-5
0.0045,0.008400000000000005,2.4037588651770747E-5
0.0045,0.010800000000000004,2.7628420022796085E-5
0.0045,0.01319999999999999,2.9170782876175583E-5
0.0045,0.015599999999999989,2.540800015989053E-5
0.0045,0.018000000000000002,1.276569421138074E-5
0.0045,0.020400000000000015,-6.6197415371921364E-6
0.0045,0.022800000000000015,-4.5896147066848414E-5
0.0045,0.0252,-9.077834508555704E-5
0.0045,0.0276,-1.693335924723427E-4
0.0045,0.030000000000000013,-2.480228297883913E-4
0.0045,0.032400000000000026,-3.738551636007781E-4
