% Model,plasmaBDistributionWithShielding.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 24 2021, 13:35"
% Dimension,2
% Nodes,40000
% Expressions,1
% Description,
% Length unit,m
% R,Z,real(mf.Br) (T) @ freq=1
9.0E-4,-0.025199999999999986,0.0034339540855613197
9.0E-4,-0.022799999999999973,0.0028354600151320763
9.0E-4,-0.020399999999999974,0.002387042794493149
9.0E-4,-0.017999999999999988,0.0019586895990367746
9.0E-4,-0.015599999999999975,0.0017585006854156802
9.0E-4,-0.013200000000000017,0.0014347492732265136
9.0E-4,-0.010799999999999976,0.0011267643273199493
9.0E-4,-0.008400000000000019,7.908381486469006E-4
9.0E-4,-0.005999999999999978,6.763812404007456E-4
9.0E-4,-0.003599999999999992,3.892048280851593E-4
9.0E-4,-0.0011999999999999789,1.1770728849285511E-4
9.0E-4,0.0011999999999999927,-2.117422740382218E-4
9.0E-4,0.0035999999999999782,-3.2310388329256055E-4
9.0E-4,0.0059999999999999915,-6.051414794675435E-4
9.0E-4,0.008400000000000005,-8.846243487345393E-4
9.0E-4,0.010800000000000004,-0.001241337192651775
9.0E-4,0.01319999999999999,-0.0013894758928134445
9.0E-4,0.015599999999999989,-0.0016784570055702218
9.0E-4,0.018000000000000002,-0.0020331705238199205
9.0E-4,0.020400000000000015,-0.002429418402430871
9.0E-4,0.022800000000000015,-0.002768929616503765
9.0E-4,0.0252,-0.0032110506912718688
9.0E-4,0.0276,-0.0037622038569893176
9.0E-4,0.030000000000000013,-0.004381989882184998
9.0E-4,0.032400000000000026,-0.004966754613229367
9.0E-4,0.034800000000000025,-0.005668879221257691
9.0E-4,0.03720000000000001,-0.00653946175723535
9.0E-4,0.03960000000000001,-0.007512752539002284
9.0E-4,0.04200000000000002,-0.00853619141272114
9.0E-4,0.04440000000000004,-0.009316915519236007
9.0E-4,0.046800000000000036,-0.01041807668597109
9.0E-4,0.04920000000000002,-0.011555044005848902
9.0E-4,0.05160000000000002,-0.012401690728338674
9.0E-4,0.054000000000000034,-0.013133817755522742
9.0E-4,0.05640000000000005,-0.013852242830210082
9.0E-4,0.05880000000000005,-0.014282925466724536
9.0E-4,0.061200000000000004,-0.014319881823319017
9.0E-4,0.06359999999999998,-0.014253128633757318
9.0E-4,0.06599999999999999,-0.013771613877691746
9.0E-4,0.0684,-0.012997613345085469
9.0E-4,0.0708,-0.01179849669611871
9.0E-4,0.07320000000000002,-0.011312511604717357
9.0E-4,0.07559999999999999,-0.010030701543596398
9.0E-4,0.078,-0.008743159240483047
9.0E-4,0.08040000000000001,-0.007449537983220635
9.0E-4,0.08280000000000001,-0.0063298972252543995
9.0E-4,0.08520000000000003,-0.005379679746187385
9.0E-4,0.0876,-0.004204242880108698
9.0E-4,0.09000000000000001,-0.003103409276417148
9.0E-4,0.09240000000000002,-0.0018016506742398741
9.0E-4,0.09480000000000002,-0.0014858181152396196
9.0E-4,0.09720000000000004,-4.426642702540239E-4
9.0E-4,0.09960000000000001,4.0639388241525687E-4
9.0E-4,0.10200000000000002,0.0011869215265866038
9.0E-4,0.10440000000000003,0.0017636357454882997
9.0E-4,0.10680000000000003,0.0024121385773446706
9.0E-4,0.10920000000000005,0.002929791869452361
9.0E-4,0.11160000000000002,0.003440440921471862
9.0E-4,0.11400000000000003,0.003883135801514784
9.0E-4,0.11640000000000003,0.004260384720897477
9.0E-4,0.11880000000000004,0.00460995773504175
9.0E-4,0.1212,0.004874754451201965
9.0E-4,0.12359999999999999,0.005125216007662475
9.0E-4,0.126,0.005296199135965792
9.0E-4,0.1284,0.005455705158364356
9.0E-4,0.1308,0.005545054845979592
9.0E-4,0.1332,0.005623455046423187
9.0E-4,0.1356,0.0056459389273509075
9.0E-4,0.138,0.005641545383733626
9.0E-4,0.1404,0.005625802472361617
9.0E-4,0.1428,0.0056076007334786016
9.0E-4,0.14520000000000002,0.005510691007662835
9.0E-4,0.14760000000000004,0.005479328640862868
9.0E-4,0.15000000000000002,0.005324498628861465
9.0E-4,0.1524,0.005281064681956604
9.0E-4,0.15480000000000002,0.005088146241060344
9.0E-4,0.15720000000000003,0.005034162188708335
9.0E-4,0.15960000000000005,0.004819161875824047
9.0E-4,0.16200000000000003,0.00475646604678287
9.0E-4,0.16440000000000002,0.004531724625910747
9.0E-4,0.16680000000000003,0.004462207185439271
9.0E-4,0.16920000000000004,0.004236915303934765
9.0E-4,0.17160000000000006,0.004162389368502606
9.0E-4,0.17400000000000004,0.003943091906593097
9.0E-4,0.17640000000000003,0.0038652210191408853
9.0E-4,0.17880000000000004,0.00365632260224137
9.0E-4,0.1812,0.0035765897351095477
9.0E-4,0.1836,0.003380814783855685
9.0E-4,0.186,0.0033005143994155606
9.0E-4,0.18839999999999998,0.003119303600480488
9.0E-4,0.1908,0.0030395806972811495
9.0E-4,0.1932,0.002873386482739168
9.0E-4,0.19560000000000002,0.002795242219035793
9.0E-4,0.198,0.002643831264439246
9.0E-4,0.2004,0.002568047683013469
9.0E-4,0.2028,0.0024307863211312994
9.0E-4,0.20520000000000002,0.00235867093042616
9.0E-4,0.20760000000000003,0.0022337785548961157
9.0E-4,0.21000000000000002,0.002169127891730613
9.0E-4,0.2124,0.0020522461249190952
9.0E-4,0.21480000000000002,0.0019907313189306552
9.0E-4,0.21720000000000003,0.0018866087277707366
9.0E-4,0.21960000000000005,0.0018151118497877414
9.0E-4,0.22200000000000003,0.0017370143999732952
9.0E-4,0.22440000000000002,0.0016621189391361202
9.0E-4,0.22680000000000003,0.0015974708025355024
9.0E-4,0.22920000000000004,0.0015215568233044874
9.0E-4,0.23160000000000006,0.0014841911920951622
9.0E-4,0.234,0.0013497255789793328
9.0E-4,0.23640000000000003,1.8146132323466704E-5
9.0E-4,0.23880000000000004,4.01133640355388E-8
0.0026999999999999997,-0.2388,-1.2033858560519155E-7
0.0026999999999999997,-0.2364,-5.443555566369906E-5
0.0026999999999999997,-0.23399999999999999,-0.00421190811501429
0.0026999999999999997,-0.2316,-0.004424598629912541
0.0026999999999999997,-0.22920000000000001,-0.004588985925241839
0.0026999999999999997,-0.2268,-0.00479174549778665
0.0026999999999999997,-0.2244,-0.004995868455884553
0.0026999999999999997,-0.22199999999999998,-0.005200419517226583
0.0026999999999999997,-0.21960000000000002,-0.005434480127842055
0.0026999999999999997,-0.2172,-0.00565394546177076
0.0026999999999999997,-0.2148,-0.005912789822439979
0.0026999999999999997,-0.21239999999999998,-0.006149297130731718
0.0026999999999999997,-0.20999999999999996,-0.006435002818525187
0.0026999999999999997,-0.2076,-0.006689981510165619
0.0026999999999999997,-0.2052,-0.007002966610086592
0.0026999999999999997,-0.20279999999999998,-0.007277283933189802
0.0026999999999999997,-0.20039999999999997,-0.007619022513000534
0.0026999999999999997,-0.198,-0.007912749330316892
0.0026999999999999997,-0.1956,-0.00828467574293433
0.0026999999999999997,-0.19319999999999998,-0.008597267387472646
0.0026999999999999997,-0.19079999999999997,-0.00900026851477409
0.0026999999999999997,-0.18839999999999998,-0.009330518199725999
0.0026999999999999997,-0.186,-0.009764392891680115
0.0026999999999999997,-0.1836,-0.010110278503022785
0.0026999999999999997,-0.18119999999999997,-0.010573470006733157
0.0026999999999999997,-0.17880000000000001,-0.010931865780738773
0.0026999999999999997,-0.17639999999999997,-0.0114209012215844
0.0026999999999999997,-0.174,-0.011787322433018204
0.0026999999999999997,-0.1716,-0.012296161378517328
0.0026999999999999997,-0.16920000000000002,-0.012664397268037732
0.0026999999999999997,-0.1668,-0.013183681599714947
0.0026999999999999997,-0.1644,-0.01354538259842636
0.0026999999999999997,-0.16199999999999998,-0.014061588845920958
0.0026999999999999997,-0.1596,-0.01440586593632463
0.0026999999999999997,-0.1572,-0.014900377330429815
0.0026999999999999997,-0.1548,-0.01521345856163903
0.0026999999999999997,-0.15239999999999998,-0.015661650986761255
0.0026999999999999997,-0.15,-0.015926665037616614
0.0026999999999999997,-0.1476,-0.016297150974354024
0.0026999999999999997,-0.1452,-0.016494135428504437
0.0026999999999999997,-0.14279999999999998,-0.016748379069581487
0.0026999999999999997,-0.14039999999999997,-0.016854631284310764
0.0026999999999999997,-0.138,-0.016947195162295203
0.0026999999999999997,-0.1356,-0.01693808173486859
0.0026999999999999997,-0.13319999999999999,-0.01681776570678689
0.0026999999999999997,-0.13079999999999997,-0.01666805833066895
0.0026999999999999997,-0.12839999999999996,-0.01628004478371653
0.0026999999999999997,-0.126,-0.015965939214955947
0.0026999999999999997,-0.12360000000000002,-0.015255008819679783
0.0026999999999999997,-0.12119999999999997,-0.01475599786868445
0.0026999999999999997,-0.11879999999999999,-0.01367149731069306
0.0026999999999999997,-0.11639999999999996,-0.012972647942700555
0.0026999999999999997,-0.11399999999999998,-0.011475632567197525
0.0026999999999999997,-0.11159999999999998,-0.010568477926577122
0.0026999999999999997,-0.10919999999999999,-0.008620197004997832
0.0026999999999999997,-0.10679999999999996,-0.007624321381587973
0.0026999999999999997,-0.10439999999999999,-0.005094284862595
0.0026999999999999997,-0.10199999999999998,-0.0035388346157505524
0.0026999999999999997,-0.09960000000000001,-8.320314957863673E-4
0.0026999999999999997,-0.0972,0.0012407681309771768
0.0026999999999999997,-0.0948,0.003652042272098699
0.0026999999999999997,-0.09239999999999998,0.0065979451741466355
0.0026999999999999997,-0.08999999999999997,0.009423678431538657
0.0026999999999999997,-0.0876,0.012491481771891216
0.0026999999999999997,-0.08519999999999998,0.015727354178002084
0.0026999999999999997,-0.08279999999999998,0.0191786264543935
0.0026999999999999997,-0.08039999999999997,0.022669203181735043
0.0026999999999999997,-0.07799999999999999,0.02625116692271723
0.0026999999999999997,-0.07559999999999999,0.029815609868363457
0.0026999999999999997,-0.07320000000000002,0.03327140956523433
0.0026999999999999997,-0.07079999999999997,0.03648400569652499
0.0026999999999999997,-0.0684,0.039168494213783656
0.0026999999999999997,-0.06599999999999999,0.041277432366971345
0.0026999999999999997,-0.06360000000000002,0.04270198861624993
0.0026999999999999997,-0.06119999999999998,0.043321403352312715
0.0026999999999999997,-0.05879999999999999,0.04294168014418098
0.0026999999999999997,-0.056399999999999964,0.04163136964792963
0.0026999999999999997,-0.05399999999999998,0.039776690326972286
0.0026999999999999997,-0.05159999999999998,0.03732052274494469
0.0026999999999999997,-0.049199999999999994,0.03439375261806139
0.0026999999999999997,-0.04679999999999995,0.03136051348169473
0.0026999999999999997,-0.044399999999999995,0.028237590689534797
0.0026999999999999997,-0.04199999999999998,0.02524703379469137
0.0026999999999999997,-0.03960000000000001,0.022256795239951627
0.0026999999999999997,-0.0372,0.01963444788074111
0.0026999999999999997,-0.034799999999999984,0.01720795765676361
0.0026999999999999997,-0.032399999999999984,0.015011294138575907
0.0026999999999999997,-0.03,0.012977843017529415
0.0026999999999999997,-0.0276,0.011293980048771482
0.0026999999999999997,-0.025199999999999986,0.009749129499870182
0.0026999999999999997,-0.022799999999999973,0.008391026380135946
0.0026999999999999997,-0.020399999999999974,0.007169780176159601
0.0026999999999999997,-0.017999999999999988,0.006111952940722774
0.0026999999999999997,-0.015599999999999975,0.005148295903930069
0.0026999999999999997,-0.013200000000000017,0.004221952037486043
0.0026999999999999997,-0.010799999999999976,0.0034472233537325148
0.0026999999999999997,-0.008400000000000019,0.0026460989251571943
0.0026999999999999997,-0.005999999999999978,0.0018611296817862212
0.0026999999999999997,-0.003599999999999992,0.0011315428945171402
0.0026999999999999997,-0.0011999999999999789,3.585849271273006E-4
0.0026999999999999997,0.0011999999999999927,-3.635248523104293E-4
0.0026999999999999997,0.0035999999999999782,-0.0011218581669686966
0.0026999999999999997,0.0059999999999999915,-0.001848670207565406
0.0026999999999999997,0.008400000000000005,-0.0026424088955983374
0.0026999999999999997,0.010800000000000004,-0.0034141755006377155
0.0026999999999999997,0.01319999999999999,-0.004253392689089017
0.0026999999999999997,0.015599999999999989,-0.005131377000887727
0.0026999999999999997,0.018000000000000002,-0.006153956827167698
0.0026999999999999997,0.020400000000000015,-0.007199412874408119
0.0026999999999999997,0.022800000000000015,-0.008403108094232704
0.0026999999999999997,0.0252,-0.00972191272337531
0.0026999999999999997,0.0276,-0.011363052991532419
0.0026999999999999997,0.030000000000000013,-0.01307172951415037
0.0026999999999999997,0.032400000000000026,-0.014995056090591511
0.0026999999999999997,0.034800000000000025,-0.017125910331135707
0.0026999999999999997,0.03720000000000001,-0.01958294543044753
0.0026999999999999997,0.03960000000000001,-0.02230524634632941
0.0026999999999999997,0.04200000000000002,-0.025222514474691274
0.0026999999999999997,0.04440000000000004,-0.028121505651395706
0.0026999999999999997,0.046800000000000036,-0.031472686319169885
0.0026999999999999997,0.04920000000000002,-0.034409559893840175
0.0026999999999999997,0.05160000000000002,-0.03724761269120644
0.0026999999999999997,0.054000000000000034,-0.03974148115935015
0.0026999999999999997,0.05640000000000005,-0.041746170425730894
0.0026999999999999997,0.05880000000000005,-0.04289773425898946
0.0026999999999999997,0.061200000000000004,-0.04317676087390965
0.0026999999999999997,0.06359999999999998,-0.042676612309571996
0.0026999999999999997,0.06599999999999999,-0.041308373109921304
0.0026999999999999997,0.0684,-0.03932226915845219
0.0026999999999999997,0.0708,-0.03646559598420525
0.0026999999999999997,0.07320000000000002,-0.033251403163303606
0.0026999999999999997,0.07559999999999999,-0.02979734000043721
0.0026999999999999997,0.078,-0.026316853508809634
0.0026999999999999997,0.08040000000000001,-0.022693248589512965
0.0026999999999999997,0.08280000000000001,-0.01915516368597242
0.0026999999999999997,0.08520000000000003,-0.015744547939694264
0.0026999999999999997,0.0876,-0.012515595814617697
0.0026999999999999997,0.09000000000000001,-0.009353212752753692
0.0026999999999999997,0.09240000000000002,-0.006476684336028216
0.0026999999999999997,0.09480000000000002,-0.0037957905184483774
0.0026999999999999997,0.09720000000000004,-0.001348383282504932
0.0026999999999999997,0.09960000000000001,0.0013161709494910244
0.0026999999999999997,0.10200000000000002,0.003342620118396467
0.0026999999999999997,0.10440000000000003,0.005068762759179595
0.0026999999999999997,0.10680000000000003,0.007392440828332678
0.0026999999999999997,0.10920000000000005,0.008630648288505127
0.0026999999999999997,0.11160000000000002,0.010706175103086468
0.0026999999999999997,0.11400000000000003,0.011492039258987521
0.0026999999999999997,0.11640000000000003,0.012967235831348258
0.0026999999999999997,0.11880000000000004,0.013684132024346103
0.0026999999999999997,0.1212,0.014749273123640588
0.0026999999999999997,0.12359999999999999,0.015261181645518075
0.0026999999999999997,0.126,0.015962541958688285
0.0026999999999999997,0.1284,0.01628143810598631
0.0026999999999999997,0.1308,0.016667043327837215
0.0026999999999999997,0.1332,0.016817831432569774
0.0026999999999999997,0.1356,0.016937922847943227
0.0026999999999999997,0.138,0.01694696965318393
0.0026999999999999997,0.1404,0.016854690901192057
0.0026999999999999997,0.1428,0.016748221790494032
0.0026999999999999997,0.14520000000000002,0.016494193941081377
0.0026999999999999997,0.14760000000000004,0.01629710305630333
0.0026999999999999997,0.15000000000000002,0.015926671153672186
0.0026999999999999997,0.1524,0.015661646032223957
0.0026999999999999997,0.15480000000000002,0.01521345349530428
0.0026999999999999997,0.15720000000000003,0.014900372743385147
0.0026999999999999997,0.15960000000000005,0.014405861565634217
0.0026999999999999997,0.16200000000000003,0.014061586826665352
0.0026999999999999997,0.16440000000000002,0.013545377991019642
0.0026999999999999997,0.16680000000000003,0.013183682628397753
0.0026999999999999997,0.16920000000000004,0.012664389981811772
0.0026999999999999997,0.17160000000000006,0.012296166078479876
0.0026999999999999997,0.17400000000000004,0.01178731127226161
0.0026999999999999997,0.17640000000000003,0.011420909554733568
0.0026999999999999997,0.17880000000000004,0.010931856661415825
0.0026999999999999997,0.1812,0.010573479260223274
0.0026999999999999997,0.1836,0.010110301345132213
0.0026999999999999997,0.186,0.009764391253579831
0.0026999999999999997,0.18839999999999998,0.009330610777556246
0.0026999999999999997,0.1908,0.009000224530441931
0.0026999999999999997,0.1932,0.008597407777969144
0.0026999999999999997,0.19560000000000002,0.008284537806504039
0.0026999999999999997,0.198,0.007912870599387688
0.0026999999999999997,0.2004,0.0076186516337030455
0.0026999999999999997,0.2028,0.007277329755204608
0.0026999999999999997,0.20520000000000002,0.007002597656216504
0.0026999999999999997,0.20760000000000003,0.006689660954311915
0.0026999999999999997,0.21000000000000002,0.006436546356171215
0.0026999999999999997,0.2124,0.0061480467673724485
0.0026999999999999997,0.21480000000000002,0.005913959961309657
0.0026999999999999997,0.21720000000000003,0.005653950641324368
0.0026999999999999997,0.21960000000000005,0.005430297480595342
0.0026999999999999997,0.22200000000000003,0.005206111823266966
0.0026999999999999997,0.22440000000000002,0.004989201320398658
0.0026999999999999997,0.22680000000000003,0.0047917373871388304
0.0026999999999999997,0.22920000000000004,0.004591781728499323
0.0026999999999999997,0.23160000000000006,0.004431016908637202
0.0026999999999999997,0.234,0.004210478338277046
0.0026999999999999997,0.23640000000000003,5.443549935031708E-5
0.0026999999999999997,0.23880000000000004,1.203385539658104E-7
0.0045,-0.2388,-2.0056048401474822E-7
0.0045,-0.2364,-9.071533116562856E-5
0.0045,-0.23399999999999999,-0.007074219996688669
0.0045,-0.2316,-0.007348942658162872
0.0045,-0.22920000000000001,-0.0076457316157162725
0.0045,-0.2268,-0.007996131481287777
0.0045,-0.2244,-0.008311708937478096
0.0045,-0.22199999999999998,-0.00869131179892893
0.0045,-0.21960000000000002,-0.009039180403107604
0.0045,-0.2172,-0.009458699291753608
0.0045,-0.2148,-0.009831878582117481
0.0045,-0.21239999999999998,-0.01029379021999828
0.0045,-0.20999999999999996,-0.01069882119528607
0.0045,-0.2076,-0.011201635709312097
0.0045,-0.2052,-0.01164196890876898
0.0045,-0.20279999999999998,-0.012187995326777973
0.0045,-0.20039999999999997,-0.01266472667152864
0.0045,-0.198,-0.013256701459645498
0.0045,-0.1956,-0.0137693187846228
0.0045,-0.19319999999999998,-0.014409720182784302
0.0045,-0.19079999999999997,-0.014956565248174458
0.0045,-0.18839999999999998,-0.015645668180994582
0.0045,-0.186,-0.016224375711803227
0.0045,-0.1836,-0.016960516585712487
0.0045,-0.18119999999999997,-0.017567092354523556
0.0045,-0.17880000000000001,-0.01834592231671678
0.0045,-0.17639999999999997,-0.018974172359926447
0.0045,-0.174,-0.019787672177380256
0.0045,-0.1716,-0.020428723825942338
0.0045,-0.16920000000000002,-0.021263985214131226
0.0045,-0.1668,-0.02190562522073289
0.0045,-0.1644,-0.022732734224123252
0.0045,-0.16199999999999998,-0.02336945632584933
0.0045,-0.1596,-0.024173106569432612
0.0045,-0.1572,-0.024772315663395328
0.0045,-0.1548,-0.025520217217897878
0.0045,-0.15239999999999998,-0.026051727124636936
0.0045,-0.15,-0.026702606180644683
0.0045,-0.1476,-0.02712898010027094
0.0045,-0.1452,-0.027631919869464783
0.0045,-0.14279999999999998,-0.027908400360401472
0.0045,-0.14039999999999997,-0.02820294906195575
0.0045,-0.138,-0.02827817552809428
0.0045,-0.1356,-0.028295612630453326
0.0045,-0.13319999999999999,-0.02811337803285964
0.0045,-0.13079999999999997,-0.027779512630064174
0.0045,-0.12839999999999996,-0.027281561396864468
0.0045,-0.126,-0.026521637489896888
0.0045,-0.12360000000000002,-0.025651411199974827
0.0045,-0.12119999999999997,-0.02439576483753192
0.0045,-0.11879999999999999,-0.023102516459648476
0.0045,-0.11639999999999996,-0.021284904836086582
0.0045,-0.11399999999999998,-0.019543679595334373
0.0045,-0.11159999999999998,-0.01708889965539595
0.0045,-0.10919999999999999,-0.01489839136992633
0.0045,-0.10679999999999996,-0.011739272780599441
0.0045,-0.10439999999999999,-0.009230863155835323
0.0045,-0.10199999999999998,-0.005320328959854459
0.0045,-0.09960000000000001,-0.0023184917975197783
0.0045,-0.0972,0.001885410864327114
0.0045,-0.0948,0.006593833112535585
0.0045,-0.09239999999999998,0.0105709288605432
0.0045,-0.08999999999999997,0.01523498121640049
0.0045,-0.0876,0.020974987282068
0.0045,-0.08519999999999998,0.026430333352499336
0.0045,-0.08279999999999998,0.03185518671789428
0.0045,-0.08039999999999997,0.037468687872604045
0.0045,-0.07799999999999999,0.043466360530966495
0.0045,-0.07559999999999999,0.05010613641081024
0.0045,-0.07320000000000002,0.05584149786715792
0.0045,-0.07079999999999997,0.06086334465780868
0.0045,-0.0684,0.06535713651716701
0.0045,-0.06599999999999999,0.06911750140128368
0.0045,-0.06360000000000002,0.07183515027758325
0.0045,-0.06119999999999998,0.07250262498018252
0.0045,-0.05879999999999999,0.0718777142275111
0.0045,-0.056399999999999964,0.06984221507878641
0.0045,-0.05399999999999998,0.06633617187930993
0.0045,-0.05159999999999998,0.062209402671740695
0.0045,-0.049199999999999994,0.057640210281956206
0.0045,-0.04679999999999995,0.05250968028086794
0.0045,-0.044399999999999995,0.04686456474011622
0.0045,-0.04199999999999998,0.04195420758872614
0.0045,-0.03960000000000001,0.037255234768553254
0.0045,-0.0372,0.03274425963852627
0.0045,-0.034799999999999984,0.028275582565738592
0.0045,-0.032399999999999984,0.024711721970848956
0.0045,-0.03,0.021705446843007875
0.0045,-0.0276,0.01893816868191303
0.0045,-0.025199999999999986,0.016062280524740142
0.0045,-0.022799999999999973,0.013821194806101604
0.0045,-0.020399999999999974,0.011968621996973981
0.0045,-0.017999999999999988,0.010262454851237775
0.0045,-0.015599999999999975,0.00843836703972236
0.0045,-0.013200000000000017,0.007030885679014056
0.0045,-0.010799999999999976,0.0056983810671507595
0.0045,-0.008400000000000019,0.004403808804161385
0.0045,-0.005999999999999978,0.0031529230076185466
0.0045,-0.003599999999999992,0.0018494339190233983
0.0045,-0.0011999999999999789,6.422879056103836E-4
0.0045,0.0011999999999999927,-5.791227065470861E-4
0.0045,0.0035999999999999782,-0.0018193003572860578
0.0045,0.0059999999999999915,-0.0031131157795980307
0.0045,0.008400000000000005,-0.004340483799447164
0.0045,0.010800000000000004,-0.005609299035447407
0.0045,0.01319999999999999,-0.007064578544734856
0.0045,0.015599999999999989,-0.008637186486668825
0.0045,0.018000000000000002,-0.010077789355446759
0.0045,0.020400000000000015,-0.011798610155381034
0.0045,0.022800000000000015,-0.013910016518719023
0.0045,0.0252,-0.016330759011467133
0.0045,0.0276,-0.01874982102797175
0.0045,0.030000000000000013,-0.02136215475480427
0.0045,0.032400000000000026,-0.024832150154084413
0.0045,0.034800000000000025,-0.02885165131346048
0.0045,0.03720000000000001,-0.03260023371664732
0.0045,0.03960000000000001,-0.03690999615822786
0.0045,0.04200000000000002,-0.041702040793743456
0.0045,0.04440000000000004,-0.04719100786709132
0.0045,0.046800000000000036,-0.05223751433200322
0.0045,0.04920000000000002,-0.057206283603613683
0.0045,0.05160000000000002,-0.062142652342319776
0.0045,0.054000000000000034,-0.06687970423319498
0.0045,0.05640000000000005,-0.06987545276524712
0.0045,0.05880000000000005,-0.07180558104323231
0.0045,0.061200000000000004,-0.07242956499995226
0.0045,0.06359999999999998,-0.07138799189424139
