% Model,plasmaBDistributionWithShieldingWithFM.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 24 2021, 13:36"
% Dimension,2
% Nodes,40000
% Expressions,1
% Description,
% Length unit,m
% R,Z,real(mf.Bz) (T) @ freq=1
9.0E-4,-0.06360000000000002,0.9137661958983545
9.0E-4,-0.06119999999999998,0.8093873311372692
9.0E-4,-0.05879999999999999,0.6005930718633893
9.0E-4,-0.056399999999999964,0.2764504863397087
9.0E-4,-0.05399999999999998,0.22661961256551055
9.0E-4,-0.05159999999999998,0.19168461873056541
9.0E-4,-0.049199999999999994,0.16017141680611757
9.0E-4,-0.04679999999999995,0.12987182501957112
9.0E-4,-0.044399999999999995,0.1004269760538643
9.0E-4,-0.04199999999999998,0.07208550507624187
9.0E-4,-0.03960000000000001,0.0452063854378737
9.0E-4,-0.0372,0.020057768575117416
9.0E-4,-0.034799999999999984,-0.0032820291895869916
9.0E-4,-0.032399999999999984,-0.024417413421173005
9.0E-4,-0.03,-0.04326340395495307
9.0E-4,-0.0276,-0.06031026976354214
9.0E-4,-0.025199999999999986,-0.07562116508072554
9.0E-4,-0.022799999999999973,-0.08890421505162932
9.0E-4,-0.020399999999999974,-0.10038160190593767
9.0E-4,-0.017999999999999988,-0.11045983767741288
9.0E-4,-0.015599999999999975,-0.119260285214959
9.0E-4,-0.013200000000000017,-0.12652615878223133
9.0E-4,-0.010799999999999976,-0.13243236805401892
9.0E-4,-0.008400000000000019,-0.13719540218300075
9.0E-4,-0.005999999999999978,-0.1408013818524908
9.0E-4,-0.003599999999999992,-0.14325098577501033
9.0E-4,-0.0011999999999999789,-0.14432791695301772
9.0E-4,0.0011999999999999927,-0.1443095793580238
9.0E-4,0.0035999999999999782,-0.14316277024189653
9.0E-4,0.0059999999999999915,-0.14088015994583375
9.0E-4,0.008400000000000005,-0.13719944467717887
9.0E-4,0.010800000000000004,-0.13242160814379403
9.0E-4,0.01319999999999999,-0.12645444796324393
9.0E-4,0.015599999999999989,-0.11923155197100249
9.0E-4,0.018000000000000002,-0.11050321843850305
9.0E-4,0.020400000000000015,-0.10034858808771477
9.0E-4,0.022800000000000015,-0.08888988415999603
9.0E-4,0.0252,-0.07560924189516754
9.0E-4,0.0276,-0.06035566955548677
9.0E-4,0.030000000000000013,-0.04322746465522945
9.0E-4,0.032400000000000026,-0.024256988525387227
9.0E-4,0.034800000000000025,-0.0032816401403327655
9.0E-4,0.03720000000000001,0.02005337371412523
9.0E-4,0.03960000000000001,0.045212968044433165
9.0E-4,0.04200000000000002,0.0720994501056615
9.0E-4,0.04440000000000004,0.10043581119786751
9.0E-4,0.046800000000000036,0.12987780184421904
9.0E-4,0.04920000000000002,0.1601779085070935
9.0E-4,0.05160000000000002,0.19169210357099392
9.0E-4,0.054000000000000034,0.22662972503082845
9.0E-4,0.05640000000000005,0.2760961288544844
9.0E-4,0.05880000000000005,0.6013436341041384
9.0E-4,0.061200000000000004,0.8093844976920073
9.0E-4,0.06359999999999998,0.913779698564493
9.0E-4,0.06599999999999999,0.9848895337807296
9.0E-4,0.0684,1.0399581944522884
9.0E-4,0.0708,1.0858946442724546
9.0E-4,0.07320000000000002,1.126197414164932
9.0E-4,0.07559999999999999,1.1623432421275477
9.0E-4,0.078,1.1948048632273658
9.0E-4,0.08040000000000001,1.2233555255921942
9.0E-4,0.08280000000000001,1.2481652824479998
9.0E-4,0.08520000000000003,1.269330214806525
9.0E-4,0.0876,1.2866106771734072
9.0E-4,0.09000000000000001,1.299127297884473
9.0E-4,0.09240000000000002,1.3077660324743001
9.0E-4,0.09480000000000002,1.3126919384229916
9.0E-4,0.09720000000000004,1.3138990790752407
9.0E-4,0.09960000000000001,1.3105352170143418
9.0E-4,0.10200000000000002,1.3043630767043846
9.0E-4,0.10440000000000003,1.2946419231323651
9.0E-4,0.10680000000000003,1.2817701445187624
9.0E-4,0.10920000000000005,1.2664277592358713
9.0E-4,0.11160000000000002,1.2480275197848876
9.0E-4,0.11400000000000003,1.2280275353023504
9.0E-4,0.11640000000000003,1.2050809373915565
9.0E-4,0.11880000000000004,1.1811352622103404
9.0E-4,0.1212,1.1549706662607804
9.0E-4,0.12359999999999999,1.1280876516398168
9.0E-4,0.126,1.0996968986516085
9.0E-4,0.1284,1.070836840818341
9.0E-4,0.1308,1.0411118647794402
9.0E-4,0.1332,1.0111375674725227
9.0E-4,0.1356,0.9808508623280454
9.0E-4,0.138,0.9505015522961867
9.0E-4,0.1404,0.9202952240284381
9.0E-4,0.1428,0.8901765744865369
9.0E-4,0.14520000000000002,0.8605607721890156
9.0E-4,0.14760000000000004,0.8311472425774565
9.0E-4,0.15000000000000002,0.8025077132503133
9.0E-4,0.1524,0.7741527706282947
9.0E-4,0.15480000000000002,0.7467644651096739
9.0E-4,0.15720000000000003,0.7197155470419274
9.0E-4,0.15960000000000005,0.6937593115353492
9.0E-4,0.16200000000000003,0.6681748577840377
9.0E-4,0.16440000000000002,0.6437547427762732
9.0E-4,0.16680000000000003,0.6197213072390747
9.0E-4,0.16920000000000004,0.5968809784280426
9.0E-4,0.17160000000000006,0.5744290640006564
9.0E-4,0.17400000000000004,0.5531663908949696
9.0E-4,0.17640000000000003,0.5322843400170908
9.0E-4,0.17880000000000004,0.512563753934499
9.0E-4,0.1812,0.4932094219179793
9.0E-4,0.1836,0.4749720246930783
9.0E-4,0.186,0.45708225227518734
9.0E-4,0.18839999999999998,0.4402538340021501
9.0E-4,0.1908,0.4237519135609399
9.0E-4,0.1932,0.4082491468877101
9.0E-4,0.19560000000000002,0.39305057499718465
9.0E-4,0.198,0.37878567503239774
9.0E-4,0.2004,0.36480243743961394
9.0E-4,0.2028,0.35168659682034464
9.0E-4,0.20520000000000002,0.33883058456627485
9.0E-4,0.20760000000000003,0.3267760746642071
9.0E-4,0.21000000000000002,0.31496133722613207
9.0E-4,0.2124,0.3038827279762818
9.0E-4,0.21480000000000002,0.2930260520516829
9.0E-4,0.21720000000000003,0.2828436294466379
9.0E-4,0.21960000000000005,0.272868150923565
9.0E-4,0.22200000000000003,0.26351007779220204
9.0E-4,0.22440000000000002,0.2543317075368859
9.0E-4,0.22680000000000003,0.24572059283479264
9.0E-4,0.22920000000000004,0.23729459125611901
9.0E-4,0.23160000000000006,0.22935858434981662
9.0E-4,0.234,0.22164713058109548
9.0E-4,0.23640000000000003,0.008769684812480848
9.0E-4,0.23880000000000004,1.1514333243180107E-4
0.0026999999999999997,-0.2388,1.1514048084451926E-4
0.0026999999999999997,-0.2364,0.008768811772483518
0.0026999999999999997,-0.23399999999999999,0.22152599152343622
0.0026999999999999997,-0.2316,0.22918883848381674
0.0026999999999999997,-0.22920000000000001,0.2372152872268455
0.0026999999999999997,-0.2268,0.24554656499234878
0.0026999999999999997,-0.2244,0.25425212988798285
0.0026999999999999997,-0.22199999999999998,0.26331606233356153
0.0026999999999999997,-0.21960000000000002,0.2727723117384746
0.0026999999999999997,-0.2172,0.2826393550235509
0.0026999999999999997,-0.2148,0.2929225456625742
0.0026999999999999997,-0.21239999999999998,0.3036584250766857
0.0026999999999999997,-0.20999999999999996,0.31484759915723726
0.0026999999999999997,-0.2076,0.3265312979322813
0.0026999999999999997,-0.2052,0.33870656224541434
0.0026999999999999997,-0.20279999999999998,0.3514213669533518
0.0026999999999999997,-0.20039999999999997,0.36466728897963346
0.0026999999999999997,-0.198,0.3784991385378699
0.0026999999999999997,-0.1956,0.39290403357263237
0.0026999999999999997,-0.19319999999999998,0.40794076647238137
0.0026999999999999997,-0.19079999999999997,0.4235940894179926
0.0026999999999999997,-0.18839999999999998,0.4399239186955888
0.0026999999999999997,-0.186,0.456913402056978
0.0026999999999999997,-0.1836,0.4746218190908439
0.0026999999999999997,-0.18119999999999997,0.4930303648093439
0.0026999999999999997,-0.17880000000000001,0.5121957124804251
0.0026999999999999997,-0.17639999999999997,0.532096637459544
0.0026999999999999997,-0.174,0.5527845738684576
0.0026999999999999997,-0.1716,0.5742352612819148
0.0026999999999999997,-0.16920000000000002,0.5964915404148213
0.0026999999999999997,-0.1668,0.6195252177366884
0.0026999999999999997,-0.1644,0.6433664802363763
0.0026999999999999997,-0.16199999999999998,0.6679818870945045
0.0026999999999999997,-0.1596,0.6933842448450827
0.0026999999999999997,-0.1572,0.7195330403580533
0.0026999999999999997,-0.1548,0.7464184004926786
0.0026999999999999997,-0.15239999999999998,0.7739903501676081
0.0026999999999999997,-0.15,0.802210703814031
0.0026999999999999997,-0.1476,0.8310170460586348
0.0026999999999999997,-0.1452,0.8603373756310336
0.0026999999999999997,-0.14279999999999998,0.8900932941831441
0.0026999999999999997,-0.14039999999999997,0.920174340451726
0.0026999999999999997,-0.138,0.9504821472183871
0.0026999999999999997,-0.1356,0.9808650150859459
0.0026999999999999997,-0.13319999999999999,1.0112004153953555
0.0026999999999999997,-0.13079999999999997,1.0412957185101324
0.0026999999999999997,-0.12839999999999996,1.0710001952580284
0.0026999999999999997,-0.126,1.100084952887773
0.0026999999999999997,-0.12360000000000002,1.1283675840550416
0.0026999999999999997,-0.12119999999999997,1.155593078799861
0.0026999999999999997,-0.11879999999999999,1.1815445887149107
0.0026999999999999997,-0.11639999999999996,1.2060764676700826
0.0026999999999999997,-0.11399999999999998,1.228576865678615
0.0026999999999999997,-0.11159999999999998,1.2492660791048207
0.0026999999999999997,-0.10919999999999999,1.267390682671218
0.0026999999999999997,-0.10679999999999996,1.2831245925608763
0.0026999999999999997,-0.10439999999999999,1.2958880486252622
0.0026999999999999997,-0.10199999999999998,1.3055472856310641
0.0026999999999999997,-0.09960000000000001,1.3120959868830446
0.0026999999999999997,-0.0972,1.3147313083150025
0.0026999999999999997,-0.0948,1.3139838577025402
0.0026999999999999997,-0.09239999999999998,1.30937169437832
0.0026999999999999997,-0.08999999999999997,1.3003253324986548
0.0026999999999999997,-0.0876,1.287218993935205
0.0026999999999999997,-0.08519999999999998,1.2703767216749737
0.0026999999999999997,-0.08279999999999998,1.2495709250537843
0.0026999999999999997,-0.08039999999999997,1.2243711674257385
0.0026999999999999997,-0.07799999999999999,1.1955213559423647
0.0026999999999999997,-0.07559999999999999,1.1631684538069464
0.0026999999999999997,-0.07320000000000002,1.12722445892054
0.0026999999999999997,-0.07079999999999997,1.0873480389822
0.0026999999999999997,-0.0684,1.0423263095812687
0.0026999999999999997,-0.06599999999999999,0.9889093428363849
0.0026999999999999997,-0.06360000000000002,0.922211527837943
0.0026999999999999997,-0.06119999999999998,0.8297476892815621
0.0026999999999999997,-0.05879999999999999,0.5203633634780946
0.0026999999999999997,-0.056399999999999964,0.26146274495498945
0.0026999999999999997,-0.05399999999999998,0.22385655358410603
0.0026999999999999997,-0.05159999999999998,0.19099546138532753
0.0026999999999999997,-0.049199999999999994,0.15990407846061516
0.0026999999999999997,-0.04679999999999995,0.12963181259697518
0.0026999999999999997,-0.044399999999999995,0.10008459176396403
0.0026999999999999997,-0.04199999999999998,0.07160156419257341
0.0026999999999999997,-0.03960000000000001,0.04458921627805568
0.0026999999999999997,-0.0372,0.019349901976373964
0.0026999999999999997,-0.034799999999999984,-0.0037080740347972922
0.0026999999999999997,-0.032399999999999984,-0.024833572644518263
0.0026999999999999997,-0.03,-0.04395856219652123
0.0026999999999999997,-0.0276,-0.06090021879684962
0.0026999999999999997,-0.025199999999999986,-0.07589373038749911
0.0026999999999999997,-0.022799999999999973,-0.08920640115341433
0.0026999999999999997,-0.020399999999999974,-0.10085685722890096
0.0026999999999999997,-0.017999999999999988,-0.11098333219388187
0.0026999999999999997,-0.015599999999999975,-0.11950449673296101
0.0026999999999999997,-0.013200000000000017,-0.1267802597720608
0.0026999999999999997,-0.010799999999999976,-0.13282995518988105
0.0026999999999999997,-0.008400000000000019,-0.13764207007468707
0.0026999999999999997,-0.005999999999999978,-0.14111897812362903
0.0026999999999999997,-0.003599999999999992,-0.1434713135718046
0.0026999999999999997,-0.0011999999999999789,-0.1446627646162572
0.0026999999999999997,0.0011999999999999927,-0.14474832581956715
0.0026999999999999997,0.0035999999999999782,-0.1435036357553709
0.0026999999999999997,0.0059999999999999915,-0.14110275895701235
0.0026999999999999997,0.008400000000000005,-0.13756561967657366
0.0026999999999999997,0.010800000000000004,-0.13286381111698298
0.0026999999999999997,0.01319999999999999,-0.12682971878800792
0.0026999999999999997,0.015599999999999989,-0.11952367692297008
0.0026999999999999997,0.018000000000000002,-0.11095039608558238
0.0026999999999999997,0.020400000000000015,-0.10097741391764514
0.0026999999999999997,0.022800000000000015,-0.08921033419789365
0.0026999999999999997,0.0252,-0.07593547214711596
0.0026999999999999997,0.0276,-0.06085344407155562
0.0026999999999999997,0.030000000000000013,-0.04404860367184679
0.0026999999999999997,0.032400000000000026,-0.024908799979892506
0.0026999999999999997,0.034800000000000025,-0.0037118924859823785
0.0026999999999999997,0.03720000000000001,0.019484227219908862
0.0026999999999999997,0.03960000000000001,0.04459968155146137
0.0026999999999999997,0.04200000000000002,0.07160674687872891
0.0026999999999999997,0.04440000000000004,0.10008809159274175
0.0026999999999999997,0.046800000000000036,0.12963510871434342
0.0026999999999999997,0.04920000000000002,0.15990883635830774
0.0026999999999999997,0.05160000000000002,0.19099953850732404
0.0026999999999999997,0.054000000000000034,0.22386662825884873
0.0026999999999999997,0.05640000000000005,0.2616682154112857
0.0026999999999999997,0.05880000000000005,0.5203335797594031
0.0026999999999999997,0.061200000000000004,0.8297648511547457
0.0026999999999999997,0.06359999999999998,0.9222059147959638
0.0026999999999999997,0.06599999999999999,0.9889617444169241
0.0026999999999999997,0.0684,1.0423242463365376
0.0026999999999999997,0.0708,1.0873548069354715
0.0026999999999999997,0.07320000000000002,1.1272424428240608
0.0026999999999999997,0.07559999999999999,1.1631840510164206
0.0026999999999999997,0.078,1.195530945064929
0.0026999999999999997,0.08040000000000001,1.2243112775753295
0.0026999999999999997,0.08280000000000001,1.2495455626235727
0.0026999999999999997,0.08520000000000003,1.2703548078403304
0.0026999999999999997,0.0876,1.2873658623499302
0.0026999999999999997,0.09000000000000001,1.300346152827272
0.0026999999999999997,0.09240000000000002,1.3093774108924257
0.0026999999999999997,0.09480000000000002,1.3138470176412684
0.0026999999999999997,0.09720000000000004,1.3146878154346777
0.0026999999999999997,0.09960000000000001,1.3121336323838417
0.0026999999999999997,0.10200000000000002,1.3055155503116995
0.0026999999999999997,0.10440000000000003,1.2958341400600766
0.0026999999999999997,0.10680000000000003,1.2831421175392579
0.0026999999999999997,0.10920000000000005,1.2673526262109847
0.0026999999999999997,0.11160000000000002,1.2491390790454213
0.0026999999999999997,0.11400000000000003,1.22855506808137
0.0026999999999999997,0.11640000000000003,1.2059417955263
0.0026999999999999997,0.11880000000000004,1.1815318386845353
0.0026999999999999997,0.1212,1.1555808907000205
0.0026999999999999997,0.12359999999999999,1.1283616868348738
0.0026999999999999997,0.126,1.10007870173516
0.0026999999999999997,0.1284,1.0709982341125297
0.0026999999999999997,0.1308,1.0412943301443254
0.0026999999999999997,0.1332,1.0112005326086795
0.0026999999999999997,0.1356,0.9808673008471402
0.0026999999999999997,0.138,0.9504832600696512
0.0026999999999999997,0.1404,0.9201790021650944
0.0026999999999999997,0.1428,0.8900948973887706
0.0026999999999999997,0.14520000000000002,0.8603432827870254
0.0026999999999999997,0.14760000000000004,0.8310188581170315
0.0026999999999999997,0.15000000000000002,0.8022170456600479
0.0026999999999999997,0.1524,0.7739921916728167
0.0026999999999999997,0.15480000000000002,0.7464246103043792
0.0026999999999999997,0.15720000000000003,0.7195347683116462
0.0026999999999999997,0.15960000000000005,0.6933899818260942
0.0026999999999999997,0.16200000000000003,0.6679834148048083
0.0026999999999999997,0.16440000000000002,0.6433715471288483
0.0026999999999999997,0.16680000000000003,0.6195265065062727
0.0026999999999999997,0.16920000000000004,0.5964958592783349
0.0026999999999999997,0.17160000000000006,0.5742363020794752
0.0026999999999999997,0.17400000000000004,0.552788149909678
0.0026999999999999997,0.17640000000000003,0.5320974361735952
0.0026999999999999997,0.17880000000000004,0.5121986060834949
0.0026999999999999997,0.1812,0.49303093663369
0.0026999999999999997,0.1836,0.4746241202713305
0.0026999999999999997,0.186,0.4569137708456732
0.0026999999999999997,0.18839999999999998,0.43992572259483764
0.0026999999999999997,0.1908,0.4235942874671349
0.0026999999999999997,0.1932,0.40794216609196843
0.0026999999999999997,0.19560000000000002,0.3929041168644679
0.0026999999999999997,0.198,0.3785002591799673
0.0026999999999999997,0.2004,0.3646670805390131
0.0026999999999999997,0.2028,0.3514225013383142
0.0026999999999999997,0.20520000000000002,0.3387058083122708
0.0026999999999999997,0.20760000000000003,0.3265329495647261
0.0026999999999999997,0.21000000000000002,0.31484585372574314
0.0026999999999999997,0.2124,0.3036606330246448
0.0026999999999999997,0.21480000000000002,0.2929191228606989
0.0026999999999999997,0.21720000000000003,0.28264073736301404
0.0026999999999999997,0.21960000000000005,0.272768899763577
0.0026999999999999997,0.22200000000000003,0.26332123726872525
0.0026999999999999997,0.22440000000000002,0.2542420008274805
0.0026999999999999997,0.22680000000000003,0.24555814942485604
0.0026999999999999997,0.22920000000000004,0.2372063126144613
0.0026999999999999997,0.23160000000000006,0.22918900016625265
0.0026999999999999997,0.234,0.2215257976560612
0.0026999999999999997,0.23640000000000003,0.008768808472037749
0.0026999999999999997,0.23880000000000004,1.1514045808206059E-4
0.0045,-0.2388,1.1513729976923178E-4
0.0045,-0.2364,0.008767720735842479
0.0045,-0.23399999999999999,0.2213663394570719
0.0045,-0.2316,0.22903126496280632
0.0045,-0.22920000000000001,0.23704257126099562
0.0045,-0.2268,0.2453292887408421
0.0045,-0.2244,0.25408338436741496
0.0045,-0.22199999999999998,0.26307556238448
0.0045,-0.21960000000000002,0.27260080553548016
0.0045,-0.2172,0.28237546405461167
0.0045,-0.2148,0.29273869730923074
0.0045,-0.21239999999999998,0.3033707796567555
0.0045,-0.20999999999999996,0.3146488486256715
0.0045,-0.2076,0.3262182158306986
0.0045,-0.2052,0.3384927984917178
0.0045,-0.20279999999999998,0.35108172546976946
0.0045,-0.20039999999999997,0.3644375285767869
0.0045,-0.198,0.378132466365107
0.0045,-0.1956,0.3926568517931325
0.0045,-0.19319999999999998,0.40754703806156256
0.0045,-0.19079999999999997,0.42332896748796073
0.0045,-0.18839999999999998,0.43950390443247295
0.0045,-0.186,0.45663118839085776
0.0045,-0.1836,0.4741775395902266
0.0045,-0.18119999999999997,0.492732827335574
0.0045,-0.17880000000000001,0.5117308445344066
0.0045,-0.17639999999999997,0.53178673622958
0.0045,-0.174,0.5523049395918567
0.0045,-0.1716,0.5739175686093907
0.0045,-0.16920000000000002,0.5960174700870704
0.0045,-0.1668,0.6192063900890581
0.0045,-0.1644,0.6428995727747249
0.0045,-0.16199999999999998,0.667671152168588
0.0045,-0.1596,0.6929386447111443
0.0045,-0.1572,0.7192426651170967
0.0045,-0.1548,0.7460120705418609
0.0045,-0.15239999999999998,0.773736043468095
0.0045,-0.15,0.8018657066332696
0.0045,-0.1476,0.8308181977105552
0.0045,-0.1452,0.8600798365420048
0.0045,-0.14279999999999998,0.8899729013287068
0.0045,-0.14039999999999997,0.9200339190780551
0.0045,-0.138,0.9504662674074379
0.0045,-0.1356,0.9808737092479942
0.0045,-0.13319999999999999,1.0113169950299796
0.0045,-0.13079999999999997,1.0414858679262426
0.0045,-0.12839999999999996,1.071277189752922
0.0045,-0.126,1.1004864965918535
0.0045,-0.12360000000000002,1.1288304927483737
0.0045,-0.12119999999999997,1.1562303917274965
0.0045,-0.11879999999999999,1.1822141102656258
0.0045,-0.11639999999999996,1.2068482576400148
0.0045,-0.11399999999999998,1.2294713341589762
0.0045,-0.11159999999999998,1.250316500834161
0.0045,-0.10919999999999999,1.2685708235381923
0.0045,-0.10679999999999996,1.2845173004557622
0.0045,-0.10439999999999999,1.2975119851401054
0.0045,-0.10199999999999998,1.3072920794770495
0.0045,-0.09960000000000001,1.3141183163101697
0.0045,-0.0972,1.3168660720301792
0.0045,-0.0948,1.3164035631411584
0.0045,-0.09239999999999998,1.3116206644642792
0.0045,-0.08999999999999997,1.3029480154652724
0.0045,-0.0876,1.2900420113587088
0.0045,-0.08519999999999998,1.273054692102499
0.0045,-0.08279999999999998,1.2518364170481333
0.0045,-0.08039999999999997,1.2267024186842175
0.0045,-0.07799999999999999,1.1977956012499784
0.0045,-0.07559999999999999,1.1651322577220133
0.0045,-0.07320000000000002,1.1294352259183114
0.0045,-0.07079999999999997,1.0902166211028086
0.0045,-0.0684,1.0466689224239896
0.0045,-0.06599999999999999,0.9968479997125935
0.0045,-0.06360000000000002,0.9363113993813404
0.0045,-0.06119999999999998,0.8579193801068545
0.0045,-0.05879999999999999,0.331795783322098
0.0045,-0.056399999999999964,0.2514029988676393
0.0045,-0.05399999999999998,0.22049795442942466
0.0045,-0.05159999999999998,0.18990849665499482
0.0045,-0.049199999999999994,0.15947914344109304
0.0045,-0.04679999999999995,0.1292367421560437
0.0045,-0.044399999999999995,0.09949522555966947
0.0045,-0.04199999999999998,0.07078229163197666
0.0045,-0.03960000000000001,0.04367313010347744
0.0045,-0.0372,0.01833976423371103
0.0045,-0.034799999999999984,-0.005011370035130718
0.0045,-0.032399999999999984,-0.02617141921695979
0.0045,-0.03,-0.04513282587258463
0.0045,-0.0276,-0.06207819092361762
0.0045,-0.025199999999999986,-0.0771412255866841
0.0045,-0.022799999999999973,-0.090314203833229
0.0045,-0.020399999999999974,-0.10179492635500575
0.0045,-0.017999999999999988,-0.11179484147134944
0.0045,-0.015599999999999975,-0.12037155341496432
0.0045,-0.013200000000000017,-0.12760472478406124
0.0045,-0.010799999999999976,-0.13352205073697004
0.0045,-0.008400000000000019,-0.13826063427042462
0.0045,-0.005999999999999978,-0.1418419934662059
0.0045,-0.003599999999999992,-0.1442463980492848
0.0045,-0.0011999999999999789,-0.1454100368612592
0.0045,0.0011999999999999927,-0.14539459682579634
0.0045,0.0035999999999999782,-0.14421354364124583
0.0045,0.0059999999999999915,-0.14187192702809975
0.0045,0.008400000000000005,-0.13828859138426047
0.0045,0.010800000000000004,-0.13352297641933147
0.0045,0.01319999999999999,-0.12755691500381192
0.0045,0.015599999999999989,-0.12035501217430926
0.0045,0.018000000000000002,-0.1118356256749461
0.0045,0.020400000000000015,-0.10181383036181563
0.0045,0.022800000000000015,-0.09029990323373585
0.0045,0.0252,-0.07711065072643558
0.0045,0.0276,-0.062123597150732575
0.0045,0.030000000000000013,-0.04515442996901342
0.0045,0.032400000000000026,-0.026136889197466553
0.0045,0.034800000000000025,-0.0050413357464676265
0.0045,0.03720000000000001,0.018278724205903908
0.0045,0.03960000000000001,0.043689722796784194
0.0045,0.04200000000000002,0.07084788294210315
0.0045,0.04440000000000004,0.09950841495463397
0.0045,0.046800000000000036,0.12923892468594742
0.0045,0.04920000000000002,0.1594859529888093
0.0045,0.05160000000000002,0.1899151766012408
0.0045,0.054000000000000034,0.22049562316356297
0.0045,0.05640000000000005,0.2514298234491619
0.0045,0.05880000000000005,0.331830474902284
0.0045,0.061200000000000004,0.8579792386048222
0.0045,0.06359999999999998,0.9364003809566324
0.0045,0.06599999999999999,0.9967188787317125
0.0045,0.0684,1.0466565935348309
0.0045,0.0708,1.0902096624111477
0.0045,0.07320000000000002,1.1294484580829867
0.0045,0.07559999999999999,1.1651839447428545
0.0045,0.078,1.1978485868794908
0.0045,0.08040000000000001,1.2267177467389456
0.0045,0.08280000000000001,1.251837723704162
0.0045,0.08520000000000003,1.2730486188333792
0.0045,0.0876,1.2900386364733154
0.0045,0.09000000000000001,1.3029245837454304
0.0045,0.09240000000000002,1.3115323925220506
0.0045,0.09480000000000002,1.3163719301808061
0.0045,0.09720000000000004,1.3169216478332615
0.0045,0.09960000000000001,1.3141042125629854
0.0045,0.10200000000000002,1.3074269697100798
0.0045,0.10440000000000003,1.2974493840464227
0.0045,0.10680000000000003,1.2846997910871192
0.0045,0.10920000000000005,1.2685409015777898
0.0045,0.11160000000000002,1.2504981217911042
0.0045,0.11400000000000003,1.2294452856629166
0.0045,0.11640000000000003,1.2069818693794314
