% Model,plasmaBDistributionWithShieldingWithFM.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 24 2021, 13:36"
% Dimension,2
% Nodes,40000
% Expressions,1
% Description,
% Length unit,m
% R,Z,real(mf.Br) (T) @ freq=1
9.0E-4,0.0252,-0.0026301828664062263
9.0E-4,0.0276,-0.002965296477438349
9.0E-4,0.030000000000000013,-0.0033674178686403564
9.0E-4,0.032400000000000026,-0.0037620835393583833
9.0E-4,0.034800000000000025,-0.004064935507870646
9.0E-4,0.03720000000000001,-0.004501622372324622
9.0E-4,0.03960000000000001,-0.00487513840293516
9.0E-4,0.04200000000000002,-0.005192991498514396
9.0E-4,0.04440000000000004,-0.005432095000127136
9.0E-4,0.046800000000000036,-0.005600976924990565
9.0E-4,0.04920000000000002,-0.005749353151558265
9.0E-4,0.05160000000000002,-0.0061469507737726935
9.0E-4,0.054000000000000034,-0.007275541332527849
9.0E-4,0.05640000000000005,-0.014053638381415379
9.0E-4,0.05880000000000005,-0.10667653797691462
9.0E-4,0.061200000000000004,-0.025247961222929716
9.0E-4,0.06359999999999998,-0.01567678629104788
9.0E-4,0.06599999999999999,-0.011609658014471223
9.0E-4,0.0684,-0.009453682798614872
9.0E-4,0.0708,-0.007973149487600174
9.0E-4,0.07320000000000002,-0.0070393325741469346
9.0E-4,0.07559999999999999,-0.006357688686422015
9.0E-4,0.078,-0.0058313024070993985
9.0E-4,0.08040000000000001,-0.005110788268737161
9.0E-4,0.08280000000000001,-0.004319641250516468
9.0E-4,0.08520000000000003,-0.0034984584689387588
9.0E-4,0.0876,-0.0028335370961201922
9.0E-4,0.09000000000000001,-0.002090108109781125
9.0E-4,0.09240000000000002,-0.0012612852587726708
9.0E-4,0.09480000000000002,-4.545904504401621E-4
9.0E-4,0.09720000000000004,1.447450274396784E-6
9.0E-4,0.09960000000000001,8.656893422564399E-4
9.0E-4,0.10200000000000002,0.001553785660633371
9.0E-4,0.10440000000000003,0.002097341500507351
9.0E-4,0.10680000000000003,0.002680116636725113
9.0E-4,0.10920000000000005,0.0031751458859058355
9.0E-4,0.11160000000000002,0.0036359313013231104
9.0E-4,0.11400000000000003,0.0037523452265713075
9.0E-4,0.11640000000000003,0.004402512750066199
9.0E-4,0.11880000000000004,0.0044988758141701335
9.0E-4,0.1212,0.004979460305907483
9.0E-4,0.12359999999999999,0.005045398121250377
9.0E-4,0.126,0.005374354726753761
9.0E-4,0.1284,0.005411678049841995
9.0E-4,0.1308,0.005603916700904346
9.0E-4,0.1332,0.005616259360216369
9.0E-4,0.1356,0.005691061441606608
9.0E-4,0.138,0.005681378808227722
9.0E-4,0.1404,0.005660883502819008
9.0E-4,0.1428,0.005631755345458678
9.0E-4,0.14520000000000002,0.005538312991252891
9.0E-4,0.14760000000000004,0.005492412576315608
9.0E-4,0.15000000000000002,0.005346508415076822
9.0E-4,0.1524,0.005286606757524931
9.0E-4,0.15480000000000002,0.00510587385820251
9.0E-4,0.15720000000000003,0.00503479096758247
9.0E-4,0.15960000000000005,0.004833585669786404
9.0E-4,0.16200000000000003,0.004754064220411219
9.0E-4,0.16440000000000002,0.0045435713176435275
9.0E-4,0.16680000000000003,0.004458125370193355
9.0E-4,0.16920000000000004,0.004246730935582355
9.0E-4,0.17160000000000006,0.004157560902756291
9.0E-4,0.17400000000000004,0.003951292890560355
9.0E-4,0.17640000000000003,0.0038602611431928224
9.0E-4,0.17880000000000004,0.0036632317145353084
9.0E-4,0.1812,0.003571867365026432
9.0E-4,0.1836,0.0033866873175050823
9.0E-4,0.186,0.003296212624921427
9.0E-4,0.18839999999999998,0.0031243493109998884
9.0E-4,0.1908,0.0030357220183125366
9.0E-4,0.1932,0.0028777894000879874
9.0E-4,0.19560000000000002,0.0027917301089426527
9.0E-4,0.198,0.0026477447097786383
9.0E-4,0.2004,0.002564760222750484
9.0E-4,0.2028,0.002434341495065169
9.0E-4,0.20520000000000002,0.0023545133477471253
9.0E-4,0.20760000000000003,0.002237410255578254
9.0E-4,0.21000000000000002,0.002159371588565384
9.0E-4,0.2124,0.002056679920505448
9.0E-4,0.21480000000000002,0.00197737500716319
9.0E-4,0.21720000000000003,0.0018912506428806384
9.0E-4,0.21960000000000005,0.001806112797913595
9.0E-4,0.22200000000000003,0.001740018930146042
9.0E-4,0.22440000000000002,0.0016577364107450837
9.0E-4,0.22680000000000003,0.0015998455845658483
9.0E-4,0.22920000000000004,0.0015193905449863015
9.0E-4,0.23160000000000006,0.0014866854187162652
9.0E-4,0.234,0.001351044772333682
9.0E-4,0.23640000000000003,1.8158608032505314E-5
9.0E-4,0.23880000000000004,4.0139658480055365E-8
0.0026999999999999997,-0.2388,-1.2041743539528468E-7
0.0026999999999999997,-0.2364,-5.447292279736454E-5
0.0026999999999999997,-0.23399999999999999,-0.0042161843647490205
0.0026999999999999997,-0.2316,-0.004429340268460091
0.0026999999999999997,-0.22920000000000001,-0.004593817242402973
0.0026999999999999997,-0.2268,-0.0047970223533340415
0.0026999999999999997,-0.2244,-0.0050014340393037815
0.0026999999999999997,-0.22199999999999998,-0.005206264791688819
0.0026999999999999997,-0.21960000000000002,-0.005440771030083648
0.0026999999999999997,-0.2172,-0.00566054267150147
0.0026999999999999997,-0.2148,-0.005919870563447324
0.0026999999999999997,-0.21239999999999998,-0.006156493445914385
0.0026999999999999997,-0.20999999999999996,-0.00644314718055479
0.0026999999999999997,-0.2076,-0.006697966135957123
0.0026999999999999997,-0.2052,-0.007012660966446954
0.0026999999999999997,-0.20279999999999998,-0.007285957106234965
0.0026999999999999997,-0.20039999999999997,-0.007630525354220638
0.0026999999999999997,-0.198,-0.00792239713542378
0.0026999999999999997,-0.1956,-0.008298160884721018
0.0026999999999999997,-0.19319999999999998,-0.008608229118367961
0.0026999999999999997,-0.19079999999999997,-0.009016067423271379
0.0026999999999999997,-0.18839999999999998,-0.009343103082803597
0.0026999999999999997,-0.186,-0.009782953809936254
0.0026999999999999997,-0.1836,-0.010124937655610056
0.0026999999999999997,-0.18119999999999997,-0.010595314128348382
0.0026999999999999997,-0.17880000000000001,-0.01094919536107163
0.0026999999999999997,-0.17639999999999997,-0.01144668610379121
0.0026999999999999997,-0.174,-0.011808097403488704
0.0026999999999999997,-0.1716,-0.012326718653542984
0.0026999999999999997,-0.16920000000000002,-0.012689620962674614
0.0026999999999999997,-0.1668,-0.013220075720849878
0.0026999999999999997,-0.1644,-0.013576381350102031
0.0026999999999999997,-0.16199999999999998,-0.014105193324243731
0.0026999999999999997,-0.1596,-0.014444410058628131
0.0026999999999999997,-0.1572,-0.01495298770992845
0.0026999999999999997,-0.1548,-0.015261924512508766
0.0026999999999999997,-0.15239999999999998,-0.01572564979968155
0.0026999999999999997,-0.15,-0.01598825651616359
0.0026999999999999997,-0.1476,-0.016375755757296384
0.0026999999999999997,-0.1452,-0.0165731958267913
0.0026999999999999997,-0.14279999999999998,-0.016846014715785285
0.0026999999999999997,-0.14039999999999997,-0.016957091391109888
0.0026999999999999997,-0.138,-0.017070062817509335
0.0026999999999999997,-0.1356,-0.017072117463302384
0.0026999999999999997,-0.13319999999999999,-0.016974726433441945
0.0026999999999999997,-0.13079999999999997,-0.01684508712735553
0.0026999999999999997,-0.12839999999999996,-0.016484082162324443
0.0026999999999999997,-0.126,-0.016202051609326924
0.0026999999999999997,-0.12360000000000002,-0.015525354479511089
0.0026999999999999997,-0.12119999999999997,-0.015074675162643877
0.0026999999999999997,-0.11879999999999999,-0.014036474282694222
0.0026999999999999997,-0.11639999999999996,-0.013599751936953619
0.0026999999999999997,-0.11399999999999998,-0.011975137857002882
0.0026999999999999997,-0.11159999999999998,-0.0113414618847274
0.0026999999999999997,-0.10919999999999999,-0.009325163838016293
0.0026999999999999997,-0.10679999999999996,-0.008373345428419943
0.0026999999999999997,-0.10439999999999999,-0.006075059578422637
0.0026999999999999997,-0.10199999999999998,-0.004730902353177857
0.0026999999999999997,-0.09960000000000001,-0.0024129270791592053
0.0026999999999999997,-0.0972,-5.46816703225872E-4
0.0026999999999999997,-0.0948,0.0014128579305801026
0.0026999999999999997,-0.09239999999999998,0.003974119096862072
0.0026999999999999997,-0.08999999999999997,0.006113318580168434
0.0026999999999999997,-0.0876,0.008387790046611054
0.0026999999999999997,-0.08519999999999998,0.010711454412323289
0.0026999999999999997,-0.08279999999999998,0.013005022649629994
0.0026999999999999997,-0.08039999999999997,0.01512532963441715
0.0026999999999999997,-0.07799999999999999,0.017207460493390975
0.0026999999999999997,-0.07559999999999999,0.019267976819948518
0.0026999999999999997,-0.07320000000000002,0.021412417105748538
0.0026999999999999997,-0.07079999999999997,0.023960126818677763
0.0026999999999999997,-0.0684,0.02749324997372543
0.0026999999999999997,-0.06599999999999999,0.03391329838573698
0.0026999999999999997,-0.06360000000000002,0.044958713889165614
0.0026999999999999997,-0.06119999999999998,0.06842552209348263
0.0026999999999999997,-0.05879999999999999,0.5121386929473261
0.0026999999999999997,-0.056399999999999964,0.030254660693407986
0.0026999999999999997,-0.05399999999999998,0.020567715417129123
0.0026999999999999997,-0.05159999999999998,0.018077243675099247
0.0026999999999999997,-0.049199999999999994,0.017271074393425626
0.0026999999999999997,-0.04679999999999995,0.01682560805961339
0.0026999999999999997,-0.044399999999999995,0.01629100911417878
0.0026999999999999997,-0.04199999999999998,0.015535725823699807
0.0026999999999999997,-0.03960000000000001,0.014607363455326408
0.0026999999999999997,-0.0372,0.013692744585481162
0.0026999999999999997,-0.034799999999999984,0.012485536212296195
0.0026999999999999997,-0.032399999999999984,0.011292049170564367
0.0026999999999999997,-0.03,0.010163059355427655
0.0026999999999999997,-0.0276,0.00898758097766131
0.0026999999999999997,-0.025199999999999986,0.007973255958835171
0.0026999999999999997,-0.022799999999999973,0.0069926982280115665
0.0026999999999999997,-0.020399999999999974,0.006098355013968562
0.0026999999999999997,-0.017999999999999988,0.005232137386048479
0.0026999999999999997,-0.015599999999999975,0.004473980050845018
0.0026999999999999997,-0.013200000000000017,0.0037252854966370735
0.0026999999999999997,-0.010799999999999976,0.0030063833426559744
0.0026999999999999997,-0.008400000000000019,0.0023633871731021383
0.0026999999999999997,-0.005999999999999978,0.0016627140739009162
0.0026999999999999997,-0.003599999999999992,0.0010082183570178788
0.0026999999999999997,-0.0011999999999999789,3.390546746872801E-4
0.0026999999999999997,0.0011999999999999927,-3.4251036114210653E-4
0.0026999999999999997,0.0035999999999999782,-0.001013015885776774
0.0026999999999999997,0.0059999999999999915,-0.0016594336230233153
0.0026999999999999997,0.008400000000000005,-0.0023446358263237606
0.0026999999999999997,0.010800000000000004,-0.0030343344082631174
0.0026999999999999997,0.01319999999999999,-0.0037194958511901077
0.0026999999999999997,0.015599999999999989,-0.004475992038967947
0.0026999999999999997,0.018000000000000002,-0.005219370489969483
0.0026999999999999997,0.020400000000000015,-0.0061111023029512416
0.0026999999999999997,0.022800000000000015,-0.007002233261386389
0.0026999999999999997,0.0252,-0.007972438625407027
0.0026999999999999997,0.0276,-0.009006554701105826
0.0026999999999999997,0.030000000000000013,-0.010182883661158612
0.0026999999999999997,0.032400000000000026,-0.011340034045220434
0.0026999999999999997,0.034800000000000025,-0.012456010958192905
0.0026999999999999997,0.03720000000000001,-0.013644716476826198
0.0026999999999999997,0.03960000000000001,-0.014729047030552292
0.0026999999999999997,0.04200000000000002,-0.015570372547031714
0.0026999999999999997,0.04440000000000004,-0.01630132843944536
0.0026999999999999997,0.046800000000000036,-0.016830051873651046
0.0026999999999999997,0.04920000000000002,-0.01727230408448966
0.0026999999999999997,0.05160000000000002,-0.01807718730369523
0.0026999999999999997,0.054000000000000034,-0.020553879720079327
0.0026999999999999997,0.05640000000000005,-0.030185270517532933
0.0026999999999999997,0.05880000000000005,-0.5121035456807553
0.0026999999999999997,0.061200000000000004,-0.06845235835199906
0.0026999999999999997,0.06359999999999998,-0.0449812123927872
0.0026999999999999997,0.06599999999999999,-0.03389219730529182
0.0026999999999999997,0.0684,-0.027498517807309747
0.0026999999999999997,0.0708,-0.023970454292196477
0.0026999999999999997,0.07320000000000002,-0.021424986558511744
0.0026999999999999997,0.07559999999999999,-0.01927819909626044
0.0026999999999999997,0.078,-0.017216556417370396
0.0026999999999999997,0.08040000000000001,-0.015147415478648493
0.0026999999999999997,0.08280000000000001,-0.013005704456291012
0.0026999999999999997,0.08520000000000003,-0.010680124876409751
0.0026999999999999997,0.0876,-0.008389273473758285
0.0026999999999999997,0.09000000000000001,-0.006101106337497358
0.0026999999999999997,0.09240000000000002,-0.0037820115000439802
0.0026999999999999997,0.09480000000000002,-0.0015036448593330526
0.0026999999999999997,0.09720000000000004,5.392056018874298E-4
0.0026999999999999997,0.09960000000000001,0.0023496156020227942
0.0026999999999999997,0.10200000000000002,0.00471128136668461
0.0026999999999999997,0.10440000000000003,0.00614438009270013
0.0026999999999999997,0.10680000000000003,0.008379478488957148
0.0026999999999999997,0.10920000000000005,0.009389110214841009
0.0026999999999999997,0.11160000000000002,0.011098208840370705
0.0026999999999999997,0.11400000000000003,0.012028579397147757
0.0026999999999999997,0.11640000000000003,0.013347360406087024
0.0026999999999999997,0.11880000000000004,0.014073283825738105
0.0026999999999999997,0.1212,0.015032920020395017
0.0026999999999999997,0.12359999999999999,0.015545462138583682
0.0026999999999999997,0.126,0.016177633624631454
0.0026999999999999997,0.1284,0.016492826294047566
0.0026999999999999997,0.1308,0.016834039093100977
0.0026999999999999997,0.1332,0.016975845069487246
0.0026999999999999997,0.1356,0.01707077247400977
0.0026999999999999997,0.138,0.017066150782613303
0.0026999999999999997,0.1404,0.01696254674185415
0.0026999999999999997,0.1428,0.016838809531529015
0.0026999999999999997,0.14520000000000002,0.016583158589900587
0.0026999999999999997,0.14760000000000004,0.016366543107302782
0.0026999999999999997,0.15000000000000002,0.01600093523383277
0.0026999999999999997,0.1524,0.015715394220109362
0.0026999999999999997,0.15480000000000002,0.015275965612290169
0.0026999999999999997,0.15720000000000003,0.014942415543389712
0.0026999999999999997,0.15960000000000005,0.01445880113629136
0.0026999999999999997,0.16200000000000003,0.014094844716614277
0.0026999999999999997,0.16440000000000002,0.01359039082539648
0.0026999999999999997,0.16680000000000003,0.01321031550908458
0.0026999999999999997,0.16920000000000004,0.012702758693187403
0.0026999999999999997,0.17160000000000006,0.012317773510275062
0.0026999999999999997,0.17400000000000004,0.011820067615747866
0.0026999999999999997,0.17640000000000003,0.01143867626583861
0.0026999999999999997,0.17880000000000004,0.010959853977867813
0.0026999999999999997,0.1812,0.01058827701122457
0.0026999999999999997,0.1836,0.010134261701174038
0.0026999999999999997,0.186,0.009776854512768753
0.0026999999999999997,0.18839999999999998,0.009351172881087718
0.0026999999999999997,0.1908,0.009010811300241471
0.0026999999999999997,0.1932,0.008615185279926142
0.0026999999999999997,0.19560000000000002,0.008293592913252351
0.0026999999999999997,0.198,0.007928440415792987
0.0026999999999999997,0.2004,0.007626458368761267
0.0026999999999999997,0.2028,0.007291263183652271
0.0026999999999999997,0.20520000000000002,0.007008906065842653
0.0026999999999999997,0.20760000000000003,0.006703096353104035
0.0026999999999999997,0.21000000000000002,0.006439051764593813
0.0026999999999999997,0.2124,0.006163326249767049
0.0026999999999999997,0.21480000000000002,0.005914464784112471
0.0026999999999999997,0.21720000000000003,0.0056694084229749
0.0026999999999999997,0.21960000000000005,0.005431186845475708
0.0026999999999999997,0.22200000000000003,0.005215857090309677
0.0026999999999999997,0.22440000000000002,0.004992299359436993
0.0026999999999999997,0.22680000000000003,0.004799780482169008
0.0026999999999999997,0.22920000000000004,0.004595321548215084
0.0026999999999999997,0.23160000000000006,0.0044336726306060045
0.0026999999999999997,0.234,0.004215416833581531
0.0026999999999999997,0.23640000000000003,5.447286928084806E-5
0.0026999999999999997,0.23880000000000004,1.204174051953401E-7
0.0045,-0.2388,-2.0069189444571768E-7
0.0045,-0.2364,-9.077759609671455E-5
0.0045,-0.23399999999999999,-0.007081478040631306
0.0045,-0.2316,-0.007356690820108917
0.0045,-0.22920000000000001,-0.007653974915898601
0.0045,-0.2268,-0.008003969556495336
0.0045,-0.2244,-0.00832124572244862
0.0045,-0.22199999999999998,-0.008700445102494986
0.0045,-0.21960000000000002,-0.009049686555804709
0.0045,-0.2172,-0.00946855834104815
0.0045,-0.2148,-0.00984408928240492
0.0045,-0.21239999999999998,-0.010304864945630501
0.0045,-0.20999999999999996,-0.010712149362421895
0.0045,-0.2076,-0.011215731697944264
0.0045,-0.2052,-0.011657054247341855
0.0045,-0.20279999999999998,-0.012205578207300505
0.0045,-0.20039999999999997,-0.012681917082085409
0.0045,-0.198,-0.01327803508796041
0.0045,-0.1956,-0.013789094002006175
0.0045,-0.19319999999999998,-0.014434971682958403
0.0045,-0.19079999999999997,-0.014979372530072324
0.0045,-0.18839999999999998,-0.015675724046218753
0.0045,-0.186,-0.016250908099642677
0.0045,-0.1836,-0.016996174971274536
0.0045,-0.18119999999999997,-0.017598228643552108
0.0045,-0.17880000000000001,-0.018388045071710796
0.0045,-0.17639999999999997,-0.019011047328023264
0.0045,-0.174,-0.019837396620199038
0.0045,-0.1716,-0.02047276568612222
0.0045,-0.16920000000000002,-0.02130363492717613
0.0045,-0.1668,-0.021958671253672
0.0045,-0.1644,-0.02279153595400729
0.0045,-0.16199999999999998,-0.023433914181498885
0.0045,-0.1596,-0.024244710898906008
0.0045,-0.1572,-0.02485137483465756
0.0045,-0.1548,-0.025608264837670536
0.0045,-0.15239999999999998,-0.026149651188448045
0.0045,-0.15,-0.02681200529454497
0.0045,-0.1476,-0.0272515281800651
0.0045,-0.1452,-0.027769366024589237
0.0045,-0.14279999999999998,-0.02806344051678991
0.0045,-0.14039999999999997,-0.02837769118111888
0.0045,-0.138,-0.028476596766619428
0.0045,-0.1356,-0.028520602600827782
0.0045,-0.13319999999999999,-0.028370469876745234
0.0045,-0.13079999999999997,-0.028073110533241685
0.0045,-0.12839999999999996,-0.027619229928718826
0.0045,-0.126,-0.026909848990299023
0.0045,-0.12360000000000002,-0.026101242813215762
0.0045,-0.12119999999999997,-0.024915917554809486
0.0045,-0.11879999999999999,-0.023711483234748802
0.0045,-0.11639999999999996,-0.021998910575814046
0.0045,-0.11399999999999998,-0.020375400800837468
0.0045,-0.11159999999999998,-0.018092219189232983
0.0045,-0.10919999999999999,-0.016086886992756247
0.0045,-0.10679999999999996,-0.013195409378534473
0.0045,-0.10439999999999999,-0.010912663610626372
0.0045,-0.10199999999999998,-0.007472107314541149
0.0045,-0.09960000000000001,-0.004563277547346881
0.0045,-0.0972,-0.001120014195262642
0.0045,-0.0948,0.003058029725690359
0.0045,-0.09239999999999998,0.0061700020273457445
0.0045,-0.08999999999999997,0.009765811632951593
0.0045,-0.0876,0.014024429324019316
0.0045,-0.08519999999999998,0.018102955743306226
0.0045,-0.08279999999999998,0.0217087793100507
0.0045,-0.08039999999999997,0.025152699716772364
0.0045,-0.07799999999999999,0.028682340194239764
0.0045,-0.07559999999999999,0.03218451989284832
0.0045,-0.07320000000000002,0.03536876543467138
0.0045,-0.07079999999999997,0.03921196052988074
0.0045,-0.0684,0.04493383098402737
0.0045,-0.06599999999999999,0.05402013444193132
0.0045,-0.06360000000000002,0.07090166913570428
0.0045,-0.06119999999999998,0.1011449034776748
0.0045,-0.05879999999999999,0.9771231102934897
0.0045,-0.056399999999999964,0.03910061581674509
0.0045,-0.05399999999999998,0.03197906431603695
0.0045,-0.05159999999999998,0.029452087289988563
0.0045,-0.049199999999999994,0.028624186733591475
0.0045,-0.04679999999999995,0.02809960750036648
0.0045,-0.044399999999999995,0.027329238206415016
0.0045,-0.04199999999999998,0.026129449507143826
0.0045,-0.03960000000000001,0.02453359248410851
0.0045,-0.0372,0.02274521551520124
0.0045,-0.034799999999999984,0.020897015906098923
0.0045,-0.032399999999999984,0.018859301147523266
0.0045,-0.03,0.016858502028539807
0.0045,-0.0276,0.015054308475900542
0.0045,-0.025199999999999986,0.013370857204227678
0.0045,-0.022799999999999973,0.011547513726266216
0.0045,-0.020399999999999974,0.010065407031965005
0.0045,-0.017999999999999988,0.008697340840869608
0.0045,-0.015599999999999975,0.007468468088365363
0.0045,-0.013200000000000017,0.0061264023666077316
0.0045,-0.010799999999999976,0.005007725843433156
0.0045,-0.008400000000000019,0.0038965320457461927
0.0045,-0.005999999999999978,0.0027911795100303005
0.0045,-0.003599999999999992,0.0016196497814265644
0.0045,-0.0011999999999999789,5.08817126750211E-4
0.0045,0.0011999999999999927,-5.625136691611542E-4
0.0045,0.0035999999999999782,-0.0016547320227781742
0.0045,0.0059999999999999915,-0.0028361474599929767
0.0045,0.008400000000000005,-0.00393468041982473
0.0045,0.010800000000000004,-0.0050341519974118
0.0045,0.01319999999999999,-0.00617745700131668
0.0045,0.015599999999999989,-0.007389452041261679
0.0045,0.018000000000000002,-0.008818663443268673
0.0045,0.020400000000000015,-0.010066677682243614
0.0045,0.022800000000000015,-0.01152556641005466
0.0045,0.0252,-0.013247721261153315
0.0045,0.0276,-0.015133975842598117
0.0045,0.030000000000000013,-0.016825356232067726
0.0045,0.032400000000000026,-0.018770840175620158
0.0045,0.034800000000000025,-0.02087934943030219
0.0045,0.03720000000000001,-0.02281808807641768
0.0045,0.03960000000000001,-0.02454040652083759
0.0045,0.04200000000000002,-0.026098645283696764
0.0045,0.04440000000000004,-0.027304762660642613
0.0045,0.046800000000000036,-0.02809541247169802
0.0045,0.04920000000000002,-0.028628877610565984
0.0045,0.05160000000000002,-0.029453092603399803
0.0045,0.054000000000000034,-0.03196758609736994
0.0045,0.05640000000000005,-0.039105867125541746
0.0045,0.05880000000000005,-0.9773493271918804
0.0045,0.061200000000000004,-0.10115664836731286
0.0045,0.06359999999999998,-0.0709068677527806
0.0045,0.06599999999999999,-0.05417696248034409
0.0045,0.0684,-0.0449214035740541
0.0045,0.0708,-0.03920190623368902
0.0045,0.07320000000000002,-0.035342545053993035
